Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDO44,12.6,Low Fat,0.087630566,Fruits and Vegetables,110.0228,OUT045,2002,Small,Tier 2,Supermarket Type1,3205.1612
FDO44,12.6,Low Fat,0.087453208,Fruits and Vegetables,110.0228,OUT046,1997,Small,Tier 1,Supermarket Type1,1483.32739
FDC21,14.6,Regular,0.04302561,Fruits and Vegetables,110.0254,OUT049,1999,Medium,Tier 1,Supermarket Type1,1750.944216
FDV07,9.5,Low Fat,0.031277029,Fruits and Vegetables,110.1228,OUT035,2004,Small,Tier 2,Supermarket Type1,1150.78326
FDC21,14.6,Regular,0.043201813,Fruits and Vegetables,110.1254,OUT017,2007,Medium,Tier 2,Supermarket Type1,1844.9318
FDL32,15.7,Regular,0.123159656,Fruits and Vegetables,110.1544,OUT017,2007,Medium,Tier 2,Supermarket Type1,1230.3984
FDL32,15.7,Regular,0.122657336,Fruits and Vegetables,110.1544,OUT049,1999,Medium,Tier 1,Supermarket Type1,1565.9616
FDW19,12.35,Regular,0.038657256,Fruits and Vegetables,110.257,OUT018,2009,Medium,Tier 3,Supermarket Type2,1757.712
FDR08,18.7,Low Fat,0.037699254,Fruits and Vegetables,110.2886,OUT045,2002,Small,Tier 2,Supermarket Type1,2223.772
FDV07,9.5,Low Fat,0.031410378,Fruits and Vegetables,110.3228,OUT018,2009,Medium,Tier 3,Supermarket Type2,2763.07
FDV07,9.5,Low Fat,0,Fruits and Vegetables,110.4228,OUT017,2007,Medium,Tier 2,Supermarket Type1,1547.3192
FDW19,,Regular,0.067409268,Fruits and Vegetables,110.457,OUT019,1985,Small,Tier 1,Grocery Store,1638.602573
FDE09,8.775,Low Fat,0.021691386,Fruits and Vegetables,110.5228,OUT018,2009,Medium,Tier 3,Supermarket Type2,1028.027824
FDW19,12.35,Regular,0.038718195,Fruits and Vegetables,110.657,OUT017,2007,Medium,Tier 2,Supermarket Type1,2087.283
FDE09,8.775,Low Fat,0.036159635,Fruits and Vegetables,110.7228,OUT010,1998,Medium,Tier 3,Grocery Store,331.5684
FDV07,9.5,Low Fat,0.031346387,Fruits and Vegetables,110.7228,OUT045,2002,Small,Tier 2,Supermarket Type1,1657.842
FDW19,12.35,Regular,0.038500421,Fruits and Vegetables,110.757,OUT046,1997,Small,Tier 1,Supermarket Type1,1208.427
FDR08,18.7,Low Fat,0.037622954,Fruits and Vegetables,110.7886,OUT046,1997,Small,Tier 1,Supermarket Type1,1334.2632
FDM56,16.7,Low Fat,0.070333939,Fruits and Vegetables,110.7912,OUT045,2002,Small,Tier 2,Supermarket Type1,2016.732214
FDE09,8.775,Low Fat,0.021599298,Fruits and Vegetables,110.8228,OUT035,2004,Small,Tier 2,Supermarket Type1,1030.818274
FDO44,12.6,Low Fat,0,Fruits and Vegetables,110.8228,OUT018,2009,Medium,Tier 3,Supermarket Type2,1480.149317
FDW19,12.35,Regular,0.064441812,Fruits and Vegetables,110.957,OUT010,1998,Medium,Tier 3,Grocery Store,219.714
FDW19,12.35,Regular,0.038468382,Fruits and Vegetables,110.957,OUT013,1987,High,Tier 3,Supermarket Type1,1507.350845
FDW19,12.35,Regular,0.038493141,Fruits and Vegetables,110.957,OUT035,2004,Small,Tier 2,Supermarket Type1,1507.350845
FDM56,,low fat,0.069851683,Fruits and Vegetables,110.9912,OUT027,1985,Medium,Tier 3,Supermarket Type3,1310.2944
FDV07,,Low Fat,0.031131455,Fruits and Vegetables,111.0228,OUT027,1985,Medium,Tier 3,Supermarket Type3,3205.1612
FDL32,15.7,Regular,0.204984538,Fruits and Vegetables,111.0544,OUT010,1998,Medium,Tier 3,Grocery Store,223.7088
FDR08,18.7,Low Fat,0.037681448,Fruits and Vegetables,111.0886,OUT049,1999,Medium,Tier 1,Supermarket Type1,222.3772
FDV07,9.5,Low Fat,0.031331581,Fruits and Vegetables,111.1228,OUT049,1999,Medium,Tier 1,Supermarket Type1,663.1368
FDR08,18.7,Low Fat,0.037835765,Fruits and Vegetables,111.1886,OUT017,2007,Medium,Tier 2,Supermarket Type1,2334.9606
FDL20,,Low Fat,0.127792701,Fruits and Vegetables,111.1886,OUT027,1985,Medium,Tier 3,Supermarket Type3,4447.544
FDM56,,Low Fat,0.122896411,Fruits and Vegetables,111.1912,OUT019,1985,Small,Tier 1,Grocery Store,218.3824
FDE09,8.775,Low Fat,0,Fruits and Vegetables,111.3228,OUT049,1999,Medium,Tier 1,Supermarket Type1,1436.7964
FDV07,9.5,Low Fat,0,Fruits and Vegetables,111.3228,OUT046,1997,Small,Tier 1,Supermarket Type1,1110.44493
FDL32,15.7,Regular,0.122443776,Fruits and Vegetables,111.3544,OUT035,2004,Small,Tier 2,Supermarket Type1,1870.642566
FDL20,17.1,Low Fat,0.128307691,Fruits and Vegetables,111.3886,OUT013,1987,High,Tier 3,Supermarket Type1,2038.077214
FDE09,,Low Fat,0.021498768,Fruits and Vegetables,111.5228,OUT027,1985,Medium,Tier 3,Supermarket Type3,1768.3648
FDL32,,Regular,0.214423791,Fruits and Vegetables,111.6544,OUT019,1985,Small,Tier 1,Grocery Store,335.5632
FDL20,17.1,Low Fat,0.128614205,Fruits and Vegetables,111.6886,OUT049,1999,Medium,Tier 1,Supermarket Type1,1556.6404
FDC44,15.6,Low Fat,0,Fruits and Vegetables,111.9518,OUT049,1999,Medium,Tier 1,Supermarket Type1,2163.1842
FDL20,17.1,Low Fat,0.128390273,Fruits and Vegetables,111.9886,OUT035,2004,Small,Tier 2,Supermarket Type1,1445.4518
FDL20,17.1,Low Fat,0,Fruits and Vegetables,111.9886,OUT046,1997,Small,Tier 1,Supermarket Type1,3002.0922
FDE09,8.775,Low Fat,0.021603383,Fruits and Vegetables,112.2228,OUT046,1997,Small,Tier 1,Supermarket Type1,1053.687925
FDS07,12.35,Low Fat,0.099674817,Fruits and Vegetables,112.2518,OUT013,1987,High,Tier 3,Supermarket Type1,1366.2216
FDO44,12.6,Low Fat,0.087589175,Fruits and Vegetables,112.3228,OUT049,1999,Medium,Tier 1,Supermarket Type1,1514.33599
FDL20,17.1,Low Fat,0.128937661,Fruits and Vegetables,112.3886,OUT018,2009,Medium,Tier 3,Supermarket Type2,1779.0176
FDL20,17.1,Low Fat,0.128674983,Fruits and Vegetables,112.3886,OUT045,2002,Small,Tier 2,Supermarket Type1,2334.9606
FDL32,15.7,Regular,0,Fruits and Vegetables,112.4544,OUT013,1987,High,Tier 3,Supermarket Type1,1230.3984
FDC44,15.6,Low Fat,0.172564249,Fruits and Vegetables,112.6518,OUT035,2004,Small,Tier 2,Supermarket Type1,1915.531207
FDR08,18.7,Low Fat,0.037591645,Fruits and Vegetables,112.6886,OUT013,1987,High,Tier 3,Supermarket Type1,2296.931734
FDD21,10.3,Regular,0.030616757,Fruits and Vegetables,112.7176,OUT049,1999,Medium,Tier 1,Supermarket Type1,343.5528
FDL20,,Low Fat,0.224837308,Fruits and Vegetables,112.7886,OUT019,1985,Small,Tier 1,Grocery Store,222.3772
FDL32,15.7,Regular,0.122466933,Fruits and Vegetables,113.0544,OUT046,1997,Small,Tier 1,Supermarket Type1,1952.449488
FDD21,10.3,Regular,0.030569229,Fruits and Vegetables,113.1176,OUT046,1997,Small,Tier 1,Supermarket Type1,4695.2216
FDL32,,Regular,0.121873881,Fruits and Vegetables,113.1544,OUT027,1985,Medium,Tier 3,Supermarket Type3,928.4548836
FDR08,,Low Fat,0.065872936,Fruits and Vegetables,113.1886,OUT019,1985,Small,Tier 1,Grocery Store,111.1886
FDL32,15.7,Regular,0.122965811,Fruits and Vegetables,113.2544,OUT018,2009,Medium,Tier 3,Supermarket Type2,1920.341606
FDQ55,13.65,Regular,0.013111823,Fruits and Vegetables,113.2834,OUT017,2007,Medium,Tier 2,Supermarket Type1,1623.634331
FDI32,17.7,Low Fat,0.174373447,Fruits and Vegetables,113.2834,OUT046,1997,Small,Tier 1,Supermarket Type1,2145.474313
FDI32,17.7,Low Fat,0.174644552,Fruits and Vegetables,113.2834,OUT049,1999,Medium,Tier 1,Supermarket Type1,1727.751
FDI32,,Low Fat,0.173529036,Fruits and Vegetables,113.2834,OUT027,1985,Medium,Tier 3,Supermarket Type3,4376.9692
FDC44,15.6,Low Fat,0.173299972,Fruits and Vegetables,113.3518,OUT018,2009,Medium,Tier 3,Supermarket Type2,1856.702484
FDS07,12.35,LF,0.09991293,Fruits and Vegetables,113.4518,OUT049,1999,Medium,Tier 1,Supermarket Type1,1541.242703
FDI32,17.7,Low Fat,0,Fruits and Vegetables,113.4834,OUT018,2009,Medium,Tier 3,Supermarket Type2,2129.175551
FDS07,12.35,Low Fat,0.100164204,Fruits and Vegetables,113.6518,OUT018,2009,Medium,Tier 3,Supermarket Type2,1593.9252
FDS07,12.35,Low Fat,0.100322104,Fruits and Vegetables,113.7518,OUT017,2007,Medium,Tier 2,Supermarket Type1,2049.3324
FDH56,9.8,Regular,0.063764099,Fruits and Vegetables,113.8492,OUT013,1987,High,Tier 3,Supermarket Type1,1737.738
FDH56,,Regular,0.063508168,Fruits and Vegetables,113.8492,OUT027,1985,Medium,Tier 3,Supermarket Type3,1792.670196
FDS07,12.35,Low Fat,0.099757833,Fruits and Vegetables,113.9518,OUT046,1997,Small,Tier 1,Supermarket Type1,910.8144
FDE21,12.8,Low Fat,0.023038155,Fruits and Vegetables,114.1492,OUT018,2009,Medium,Tier 3,Supermarket Type2,1592.609638
FDC44,15.6,Low Fat,0.172946916,Fruits and Vegetables,114.1518,OUT045,2002,Small,Tier 2,Supermarket Type1,1821.6288
FDD21,10.3,Regular,0.030693756,Fruits and Vegetables,114.2176,OUT018,2009,Medium,Tier 3,Supermarket Type2,2175.8344
FDH56,9.8,Regular,0.106816919,Fruits and Vegetables,114.2492,OUT010,1998,Medium,Tier 3,Grocery Store,463.3968
FDE21,,Low Fat,0.040173186,Fruits and Vegetables,114.2492,OUT019,1985,Small,Tier 1,Grocery Store,2843.916835
FDI32,17.7,Low Fat,0.175359775,Fruits and Vegetables,114.3834,OUT017,2007,Medium,Tier 2,Supermarket Type1,2227.044798
FDD21,10.3,Regular,0.030563449,Fruits and Vegetables,114.4176,OUT035,2004,Small,Tier 2,Supermarket Type1,2633.9048
FDC44,15.6,Low Fat,0.173573164,Fruits and Vegetables,114.4518,OUT017,2007,Medium,Tier 2,Supermarket Type1,2390.8878
FDQ55,13.65,Regular,0.013035609,Fruits and Vegetables,114.7834,OUT035,2004,Small,Tier 2,Supermarket Type1,3455.502
FDC44,15.6,Low Fat,0.172596885,Fruits and Vegetables,114.8518,OUT046,1997,Small,Tier 1,Supermarket Type1,2163.1842
FDQ55,13.65,Regular,0.013091186,Fruits and Vegetables,114.8834,OUT018,2009,Medium,Tier 3,Supermarket Type2,1612.5676
FDE21,12.8,Low Fat,0.02299122,Fruits and Vegetables,114.9492,OUT045,2002,Small,Tier 2,Supermarket Type1,1737.738
FDD21,10.3,Regular,0,Fruits and Vegetables,115.0176,OUT013,1987,High,Tier 3,Supermarket Type1,4122.6336
FDE21,12.8,Low Fat,0.022944688,Fruits and Vegetables,115.0492,OUT046,1997,Small,Tier 1,Supermarket Type1,1575.713843
FDS07,12.35,Low Fat,0,Fruits and Vegetables,115.0518,OUT035,2004,Small,Tier 2,Supermarket Type1,1506.143114
FDI32,17.7,Low Fat,0,Fruits and Vegetables,115.0834,OUT045,2002,Small,Tier 2,Supermarket Type1,2764.4016
FDC44,15.6,Low Fat,0.288891801,Fruits and Vegetables,115.1518,OUT010,1998,Medium,Tier 3,Grocery Store,1958.041207
FDC44,15.6,Low Fat,0.172453254,Fruits and Vegetables,115.1518,OUT013,1987,High,Tier 3,Supermarket Type1,683.1108
FDI32,17.7,Low Fat,0.291865402,Fruits and Vegetables,115.1834,OUT010,1998,Medium,Tier 3,Grocery Store,345.5502
FDD21,,Regular,0.030421197,Fruits and Vegetables,115.2176,OUT027,1985,Medium,Tier 3,Supermarket Type3,3787.411784
FDS07,12.35,Low Fat,0.099960144,Fruits and Vegetables,115.2518,OUT045,2002,Small,Tier 2,Supermarket Type1,1537.228508
FDS07,,Low Fat,0.099274751,Fruits and Vegetables,115.2518,OUT027,1985,Medium,Tier 3,Supermarket Type3,1160.937689
FDE21,,Low Fat,0,Fruits and Vegetables,115.3492,OUT027,1985,Medium,Tier 3,Supermarket Type3,3823.0236
FDZ44,8.185,Low Fat,0.038948125,Fruits and Vegetables,115.4808,OUT017,2007,Medium,Tier 2,Supermarket Type1,820.2656
FDO56,10.195,Regular,0.044974051,Fruits and Vegetables,115.5808,OUT035,2004,Small,Tier 2,Supermarket Type1,1874.8928
FDQ55,13.65,Regular,0.013064516,Fruits and Vegetables,115.5834,OUT045,2002,Small,Tier 2,Supermarket Type1,1382.2008
FDZ44,8.185,Low Fat,0.038789271,Fruits and Vegetables,115.6808,OUT049,1999,Medium,Tier 1,Supermarket Type1,703.0848
FDD21,10.3,Regular,0,Fruits and Vegetables,115.7176,OUT017,2007,Medium,Tier 2,Supermarket Type1,1717.764
FDH56,9.8,Regular,0.064178182,Fruits and Vegetables,115.7492,OUT017,2007,Medium,Tier 2,Supermarket Type1,1191.059268
FDC44,,Low Fat,0.171761077,Fruits and Vegetables,115.7518,OUT027,1985,Medium,Tier 3,Supermarket Type3,5351.0346
FDY19,19.75,Low Fat,0.041330512,Fruits and Vegetables,115.8466,OUT013,1987,High,Tier 3,Supermarket Type1,2474.7786
FDZ44,8.185,Low Fat,0.038721734,Fruits and Vegetables,115.8808,OUT035,2004,Small,Tier 2,Supermarket Type1,1523.3504
FDN08,,Regular,0.087936752,Fruits and Vegetables,115.9466,OUT027,1985,Medium,Tier 3,Supermarket Type3,4124.631
FDH56,,Regular,0.11173569,Fruits and Vegetables,115.9492,OUT019,1985,Small,Tier 1,Grocery Store,115.8492
FDQ55,,Regular,0.012974937,Fruits and Vegetables,115.9834,OUT027,1985,Medium,Tier 3,Supermarket Type3,2994.7684
FDT44,16.6,Low Fat,0.102900839,Fruits and Vegetables,116.0466,OUT013,1987,High,Tier 3,Supermarket Type1,2022.692238
FDZ44,8.185,Low Fat,0.064824502,Fruits and Vegetables,116.0808,OUT010,1998,Medium,Tier 3,Grocery Store,234.3616
FDY19,19.75,Low Fat,0.041357113,Fruits and Vegetables,116.1466,OUT035,2004,Small,Tier 2,Supermarket Type1,2500.345932
FDO56,10.195,Regular,0.044982556,Fruits and Vegetables,116.1808,OUT046,1997,Small,Tier 1,Supermarket Type1,1243.686419
FDQ55,13.65,Regular,0.013038075,Fruits and Vegetables,116.1834,OUT046,1997,Small,Tier 1,Supermarket Type1,1696.916649
FDN08,7.72,Regular,0.088502045,Fruits and Vegetables,116.2466,OUT049,1999,Medium,Tier 1,Supermarket Type1,969.2176522
FDO56,10.195,Regular,0.045236996,Fruits and Vegetables,116.3808,OUT017,2007,Medium,Tier 2,Supermarket Type1,1293.287459
FDO56,,Regular,0.078758649,Fruits and Vegetables,116.3808,OUT019,1985,Small,Tier 1,Grocery Store,234.3616
FDQ55,13.65,Regular,0.013058345,Fruits and Vegetables,116.3834,OUT049,1999,Medium,Tier 1,Supermarket Type1,1715.724083
FDD21,10.3,Regular,0.030631225,Fruits and Vegetables,116.4176,OUT045,2002,Small,Tier 2,Supermarket Type1,1259.056344
FDT44,16.6,Low Fat,0.103406065,Fruits and Vegetables,116.4466,OUT018,2009,Medium,Tier 3,Supermarket Type2,1178.466
FDE21,12.8,Low Fat,0.022925594,Fruits and Vegetables,116.4492,OUT013,1987,High,Tier 3,Supermarket Type1,1609.793741
FDY19,19.75,Low Fat,0.041448824,Fruits and Vegetables,116.5466,OUT045,2002,Small,Tier 2,Supermarket Type1,2828.3184
FDE21,12.8,LF,0.022940349,Fruits and Vegetables,116.5492,OUT035,2004,Small,Tier 2,Supermarket Type1,1581.339546
FDO56,10.195,Regular,0.045052492,Fruits and Vegetables,116.5808,OUT049,1999,Medium,Tier 1,Supermarket Type1,1307.395382
FDN08,7.72,Regular,0.147904328,Fruits and Vegetables,116.6466,OUT010,1998,Medium,Tier 3,Grocery Store,117.8466
FDY19,19.75,LF,0.069236421,Fruits and Vegetables,116.6466,OUT010,1998,Medium,Tier 3,Grocery Store,2418.958868
FDH56,9.8,Regular,0.063946629,Fruits and Vegetables,116.6492,OUT045,2002,Small,Tier 2,Supermarket Type1,2316.984
FDI32,17.7,Low Fat,0.174340475,Fruits and Vegetables,116.6834,OUT035,2004,Small,Tier 2,Supermarket Type1,3570.6854
FDI32,,Low Fat,0.305305397,Fruits and Vegetables,116.6834,OUT019,1985,Small,Tier 1,Grocery Store,460.7336
FDH56,9.8,Regular,0.06407717,Fruits and Vegetables,116.7492,OUT018,2009,Medium,Tier 3,Supermarket Type2,1621.8888
FDQ55,13.65,Regular,0.013027225,Fruits and Vegetables,116.7834,OUT013,1987,High,Tier 3,Supermarket Type1,1721.620883
FDT44,,Low Fat,0.102487825,Fruits and Vegetables,117.1466,OUT027,1985,Medium,Tier 3,Supermarket Type3,1143.029428
FDH56,9.8,Regular,0.063817206,Fruits and Vegetables,117.1492,OUT046,1997,Small,Tier 1,Supermarket Type1,1239.907133
FDH56,9.8,Regular,0.063916425,Fruits and Vegetables,117.1492,OUT049,1999,Medium,Tier 1,Supermarket Type1,2780.3808
FDE21,12.8,Low Fat,0.038404703,Fruits and Vegetables,117.1492,OUT010,1998,Medium,Tier 3,Grocery Store,1604.475443
FDZ44,8.185,Low Fat,0.038729057,Fruits and Vegetables,117.1808,OUT046,1997,Small,Tier 1,Supermarket Type1,1874.8928
FDI32,17.7,Low Fat,0.174228338,Fruits and Vegetables,117.1834,OUT013,1987,High,Tier 3,Supermarket Type1,691.1004
FDT44,16.6,Low Fat,0.103146658,Fruits and Vegetables,117.2466,OUT049,1999,Medium,Tier 1,Supermarket Type1,2239.0854
FDY19,19.75,Low Fat,0.041429246,Fruits and Vegetables,117.2466,OUT049,1999,Medium,Tier 1,Supermarket Type1,2239.0854
FDH56,9.8,Regular,0.063805139,Fruits and Vegetables,117.3492,OUT035,2004,Small,Tier 2,Supermarket Type1,810.9444
FDZ44,,Low Fat,0.03854151,Fruits and Vegetables,117.4808,OUT027,1985,Medium,Tier 3,Supermarket Type3,3048.162877
FDN08,7.72,Regular,0.088543868,Fruits and Vegetables,117.5466,OUT045,2002,Small,Tier 2,Supermarket Type1,824.9262
FDN08,7.72,Regular,0,Fruits and Vegetables,117.7466,OUT018,2009,Medium,Tier 3,Supermarket Type2,1296.3126
FDY19,19.75,Low Fat,0.041364935,Fruits and Vegetables,117.7466,OUT046,1997,Small,Tier 1,Supermarket Type1,2488.280025
FDY19,,Low Fat,0.041164623,Fruits and Vegetables,117.7466,OUT027,1985,Medium,Tier 3,Supermarket Type3,2860.383296
FDE21,12.8,Low Fat,0.022980361,Fruits and Vegetables,117.7492,OUT049,1999,Medium,Tier 1,Supermarket Type1,1274.3412
FDZ44,8.185,Low Fat,0.038807601,Fruits and Vegetables,117.7808,OUT045,2002,Small,Tier 2,Supermarket Type1,1041.158716
FDO56,10.195,Regular,0.044945123,Fruits and Vegetables,117.7808,OUT013,1987,High,Tier 3,Supermarket Type1,1272.821771
FDT44,16.6,Low Fat,0.103195401,Fruits and Vegetables,117.8466,OUT045,2002,Small,Tier 2,Supermarket Type1,942.7728
FDE21,12.8,Low Fat,0.023074472,Fruits and Vegetables,117.8492,OUT017,2007,Medium,Tier 2,Supermarket Type1,1644.232038
FDT44,16.6,Low Fat,0.102986542,Fruits and Vegetables,117.9466,OUT046,1997,Small,Tier 1,Supermarket Type1,2094.967509
FDY19,19.75,Low Fat,0.041598912,Fruits and Vegetables,118.0466,OUT017,2007,Medium,Tier 2,Supermarket Type1,2517.933978
FDZ44,,Low Fat,0.06780958,Fruits and Vegetables,118.1808,OUT019,1985,Small,Tier 1,Grocery Store,234.3616
FDC56,7.72,Low Fat,0.12152072,Fruits and Vegetables,118.244,OUT046,1997,Small,Tier 1,Supermarket Type1,958.752
FDT44,16.6,Low Fat,0.103569075,Fruits and Vegetables,118.3466,OUT017,2007,Medium,Tier 2,Supermarket Type1,2161.008916
FDO56,10.195,Regular,0.045165796,Fruits and Vegetables,118.4808,OUT018,2009,Medium,Tier 3,Supermarket Type2,1640.5312
FDZ44,8.185,LF,0.038696828,Fruits and Vegetables,118.5808,OUT013,1987,High,Tier 3,Supermarket Type1,1038.524717
FDZ44,8.185,Low Fat,0.038886823,Fruits and Vegetables,118.5808,OUT018,2009,Medium,Tier 3,Supermarket Type2,1057.936394
FDN08,7.72,Regular,0.088291127,Fruits and Vegetables,118.7466,OUT013,1987,High,Tier 3,Supermarket Type1,971.7271771
FDN08,7.72,Regular,0.088364662,Fruits and Vegetables,118.7466,OUT046,1997,Small,Tier 1,Supermarket Type1,990.0616522
FDT44,16.6,Low Fat,0.102967068,Fruits and Vegetables,118.8466,OUT035,2004,Small,Tier 2,Supermarket Type1,2091.224774
FDO56,,Regular,0.044764726,Fruits and Vegetables,118.8808,OUT027,1985,Medium,Tier 3,Supermarket Type3,2655.680278
FDC56,7.72,LF,0.203400773,Fruits and Vegetables,118.944,OUT010,1998,Medium,Tier 3,Grocery Store,982.5250176
FDU20,19.35,Regular,0.02154496,Fruits and Vegetables,119.0098,OUT018,2009,Medium,Tier 3,Supermarket Type2,2487.0668
FDN08,7.72,Regular,0.088347953,Fruits and Vegetables,119.0466,OUT035,2004,Small,Tier 2,Supermarket Type1,1010.943727
FDC56,7.72,Low Fat,0.121767168,Fruits and Vegetables,119.144,OUT045,2002,Small,Tier 2,Supermarket Type1,984.1770976
FDO56,10.195,Regular,0.075291577,Fruits and Vegetables,119.1808,OUT010,1998,Medium,Tier 3,Grocery Store,351.5424
FDO56,10.195,Regular,0.045073782,Fruits and Vegetables,119.1808,OUT045,2002,Small,Tier 2,Supermarket Type1,468.7232
FDC56,7.72,Low Fat,0.122208091,Fruits and Vegetables,119.344,OUT017,2007,Medium,Tier 2,Supermarket Type1,967.402464
FDN08,7.72,Regular,0.088864488,Fruits and Vegetables,119.3466,OUT017,2007,Medium,Tier 2,Supermarket Type1,3064.0116
FDQ44,20.5,Low Fat,0.036196486,Fruits and Vegetables,119.5756,OUT049,1999,Medium,Tier 1,Supermarket Type1,2647.403784
FDU20,19.35,Regular,0.035915541,Fruits and Vegetables,119.6098,OUT010,1998,Medium,Tier 3,Grocery Store,2499.6056
FDU20,19.35,Regular,0.021439694,Fruits and Vegetables,119.7098,OUT013,1987,High,Tier 3,Supermarket Type1,1325.6078
FDC56,7.72,Low Fat,0.121497742,Fruits and Vegetables,119.744,OUT035,2004,Small,Tier 2,Supermarket Type1,3355.632
FDA56,9.21,Low Fat,0.008782561,Fruits and Vegetables,119.8414,OUT045,2002,Small,Tier 2,Supermarket Type1,1340.2554
FDY19,19.75,Low Fat,0.041533438,Fruits and Vegetables,119.8466,OUT018,2009,Medium,Tier 3,Supermarket Type2,2239.0854
FDU32,8.785,Low Fat,0.025967624,Fruits and Vegetables,119.9414,OUT046,1997,Small,Tier 1,Supermarket Type1,1462.0968
FDQ44,20.5,Low Fat,0.036140297,Fruits and Vegetables,120.0756,OUT046,1997,Small,Tier 1,Supermarket Type1,2302.3364
FDQ44,20.5,Low Fat,0.036110222,Fruits and Vegetables,120.1756,OUT013,1987,High,Tier 3,Supermarket Type1,2059.9852
FDQ44,20.5,Low Fat,0.036133463,Fruits and Vegetables,120.1756,OUT035,2004,Small,Tier 2,Supermarket Type1,3392.9168
FDA56,9.21,LF,0.014670454,Fruits and Vegetables,120.2414,OUT010,1998,Medium,Tier 3,Grocery Store,1207.09139
FDA56,9.21,Low Fat,0.008763128,Fruits and Vegetables,120.2414,OUT035,2004,Small,Tier 2,Supermarket Type1,1196.017158
FDC56,7.72,Low Fat,0.121419594,Fruits and Vegetables,120.244,OUT013,1987,High,Tier 3,Supermarket Type1,1021.112048
FDU20,19.35,Regular,0.021453493,Fruits and Vegetables,120.3098,OUT035,2004,Small,Tier 2,Supermarket Type1,2530.7058
FDK20,,Regular,0,Fruits and Vegetables,120.5072,OUT027,1985,Medium,Tier 3,Supermarket Type3,2695.1584
FDU20,19.35,Regular,0.021578923,Fruits and Vegetables,120.5098,OUT017,2007,Medium,Tier 2,Supermarket Type1,1807.647
FDU32,8.785,Low Fat,0,Fruits and Vegetables,120.5414,OUT013,1987,High,Tier 3,Supermarket Type1,1583.9382
FDU32,8.785,Low Fat,0.026114508,Fruits and Vegetables,120.5414,OUT017,2007,Medium,Tier 2,Supermarket Type1,1143.672695
FDU20,,Regular,0.037569401,Fruits and Vegetables,120.7098,OUT019,1985,Small,Tier 1,Grocery Store,361.5294
FDU32,,Low Fat,0.025841875,Fruits and Vegetables,120.7414,OUT027,1985,Medium,Tier 3,Supermarket Type3,4386.2904
FDA56,9.21,Low Fat,0.008757492,Fruits and Vegetables,120.8414,OUT013,1987,High,Tier 3,Supermarket Type1,2071.3038
FDU32,,Low Fat,0.045465958,Fruits and Vegetables,120.8414,OUT019,1985,Small,Tier 1,Grocery Store,852.8898
