MedianIncome,HouseAge,NoOfRooms,NoofBedrooms,price,property_type,high_value
4.7381,26,7,2,1.405,flat,0
5.078,26,6,2,1.634,duplex,0
3.95,21,7,3,1.436,duplex,0
3.0952,23,6,3,1.577,duplex,0
5.5,21,8,3,1.657,duplex,0
3.712,21,7,3,1.39,flat,0
4.2188,28,7,2,1.392,flat,0
4.5278,26,8,3,1.443,duplex,0
3.5852,36,6,2,1.216,flat,0
5.4889,15,8,3,2.323,house,1
5.6529,14,7,3,1.96,duplex,1
5.259,13,7,3,2.494,house,1
4.6437,19,7,2,2.129,duplex,1
4.8088,19,7,3,1.695,duplex,0
6.2082,14,8,3,2.503,house,1
3.7869,17,6,3,2.161,duplex,1
5.02,26,7,3,1.696,duplex,0
6.1183,19,8,2,2.216,duplex,1
6.1872,19,8,3,1.887,duplex,1
4.1382,15,6,3,1.898,duplex,1
5.6864,21,8,3,2.587,house,1
4.6484,17,7,3,2.706,house,1
2.9016,25,6,3,1.598,duplex,0
4.3098,22,6,3,2.135,duplex,1
4.8375,40,7,3,2.174,duplex,1
5.2949,33,8,3,1.733,duplex,0
3.8816,27,7,3,1.473,duplex,0
4.8661,24,7,3,1.862,duplex,1
10.2264,36,9,3,3.5,house,1
3.6298,19,6,3,2.421,house,1
2.8973,8,5,3,1.171,flat,0
3.0212,14,6,3,1.129,flat,0
3.575,35,6,3,1.135,flat,0
3.7813,15,6,3,1.432,duplex,0
2.6016,14,5,3,1.212,flat,0
3.235,18,6,3,1.247,flat,0
4.0739,21,6,3,1.154,flat,0
3.8776,11,7,3,1.245,flat,0
1.9093,13,5,3,1.429,duplex,0
2.8226,17,6,3,0.999,flat,0
3.5769,32,6,3,1.038,flat,0
2.2813,15,5,2,1.319,flat,0
3.9506,11,6,3,1.222,flat,0
4.5245,14,6,2,1.275,flat,0
4.3836,18,7,3,1.02,flat,0
4.3643,17,6,2,1.249,flat,0
3.2444,16,7,3,1.184,flat,0
3.0703,16,6,3,1.26,flat,0
2.7868,15,6,3,1.178,flat,0
4.6923,15,6,2,1.227,flat,0
3.5893,25,6,2,1.464,duplex,0
2.8426,10,5,3,1.306,flat,0
3.1382,21,5,3,0.916,flat,0
4.1563,26,6,2,1.357,flat,0
1.962,17,5,3,1.302,flat,0
2.5909,17,5,3,1.254,flat,0
4.8224,27,6,3,1.155,flat,0
4.0417,31,6,3,1.145,flat,0
3.5444,12,5,3,1.325,flat,0
3.6995,13,5,2,1.349,flat,0
2.1009,16,5,3,0.825,flat,0
3.8603,22,6,2,1.343,flat,0
3.0733,15,5,3,1.198,flat,0
5.2817,19,6,2,1.406,flat,0
4.8523,20,6,2,1.43,duplex,0
3.3188,32,7,3,1.171,flat,0
4.2037,23,7,2,1.254,flat,0
4.6488,16,7,2,1.453,duplex,0
4.4489,16,6,3,1.456,duplex,0
2.7477,4,5,3,1.33,flat,0
5.7133,13,7,3,1.668,duplex,0
4.2464,16,7,2,1.444,duplex,0
5.2586,17,7,3,1.37,flat,0
4.5562,17,7,2,1.345,flat,0
4.1607,24,6,2,1.128,flat,0
3.7426,20,6,2,1.355,flat,0
4.9688,15,7,3,1.356,flat,0
5.2051,13,7,2,1.674,duplex,0
6.1943,13,7,2,2.761,house,1
4.2262,14,7,3,2.443,house,1
4.2273,18,6,2,1.418,duplex,0
2.5199,16,4,3,1.49,duplex,0
4.0781,8,6,3,1.243,flat,0
2.7388,15,5,3,1.116,flat,0
3.8906,15,5,2,1.287,flat,0
3.75,16,6,3,1.473,duplex,0
5.4797,23,7,3,1.6,duplex,0
4.3625,29,7,2,1.588,duplex,0
1.8589,20,6,3,1.44,duplex,0
3.6516,20,6,3,1.305,flat,0
5.2177,15,8,3,1.627,duplex,0
4.4609,16,7,3,1.429,duplex,0
4.3009,14,6,3,1.434,duplex,0
4.3826,9,7,3,1.466,duplex,0
5.6902,5,7,3,2.432,house,1
3.2321,11,8,3,3.908,house,1
6.3528,7,8,3,2.745,house,1
4.3214,28,7,3,1.317,flat,0
2.7174,26,6,3,1.375,flat,0
3.4506,10,6,3,1.39,flat,0
4.4695,23,7,2,2.147,duplex,1
4.8542,18,8,3,1.705,duplex,0
3.9226,19,7,2,1.487,duplex,0
3.8954,27,6,3,1.33,flat,0
4.0182,28,7,3,1.317,flat,0
3.4896,9,6,3,1.438,duplex,0
4.1071,11,6,3,1.458,duplex,0
4.05,20,7,2,1.307,flat,0
3.0533,19,5,3,1.121,flat,0
4.817,16,7,3,1.47,duplex,0
2.9803,26,6,2,1.154,flat,0
4.6902,10,7,3,1.71,duplex,0
6.1185,26,8,3,1.792,duplex,0
5.47,17,7,2,2.048,duplex,1
6.1359,52,9,3,2.25,duplex,1
2.5183,15,6,2,2.933,house,1
3,37,5,3,1.219,flat,0
2.3333,42,5,3,1.16,flat,0
3.7796,21,6,3,1.59,duplex,0
5.0159,6,7,3,1.896,duplex,1
3.1161,21,6,3,1.316,flat,0
6.2503,2,9,3,2.225,duplex,1
4.2031,8,6,3,2.125,duplex,1
6.8869,6,8,3,2.631,house,1
3.6645,16,7,3,2.034,duplex,1
7.2582,4,8,3,2.732,house,1
2.233,25,5,3,0.55,flat,0
2.6981,35,6,3,1.125,flat,0
3.1711,35,7,3,1.019,flat,0
3.6817,21,6,3,1.361,flat,0
2.5035,24,6,3,1.237,flat,0
3.9727,17,6,3,1.327,flat,0
4.3235,25,6,2,1.169,flat,0
3.3926,32,6,3,1.034,flat,0
2.7652,13,5,3,0.956,flat,0
2.7356,22,6,3,0.961,flat,0
2.4722,23,6,3,1.033,flat,0
4.4519,26,6,2,1.105,flat,0
2.9452,17,6,3,1.156,flat,0
3.1654,25,6,2,1.116,flat,0
3.1194,17,5,3,1.125,flat,0
4.0938,29,6,3,1.091,flat,0
5.31,15,8,3,1.275,flat,0
3.311,17,6,3,1.094,flat,0
3.6897,25,5,2,1.011,flat,0
4.5766,18,7,2,1.087,flat,0
2.9693,13,5,3,1.044,flat,0
3.1042,18,6,2,1.65,duplex,0
2.3787,19,5,3,0.913,flat,0
2.6471,16,5,2,0.907,flat,0
2.5035,10,5,3,1.125,flat,0
3.5192,9,5,2,1.133,flat,0
2.5,22,5,3,1.016,flat,0
2.3684,17,5,3,1.5,duplex,0
3.0481,3,5,3,0.925,flat,0
3.6563,19,6,2,0.956,flat,0
2.1116,25,5,3,0.896,flat,0
2.8966,29,6,3,0.924,flat,0
2.9896,12,6,3,1.186,flat,0
4.1447,11,6,2,1.14,flat,0
3.5691,12,6,3,1.163,flat,0
2.9464,19,6,3,1.135,flat,0
2.6635,16,5,3,1.358,flat,0
2.7679,18,7,3,1.18,flat,0
5.6485,26,8,3,1.295,flat,0
4.5066,16,6,3,1.402,flat,0
5.0917,17,7,2,1.341,flat,0
4.4602,14,6,3,1.345,flat,0
3.9934,18,6,3,1.233,flat,0
5.0427,22,7,3,1.269,flat,0
2.8021,33,7,3,1.188,flat,0
5.0622,16,7,2,1.324,flat,0
5.2881,17,7,2,1.38,flat,0
4.5815,21,7,2,1.255,flat,0
1.8288,20,5,3,0.325,flat,0
2.0901,27,5,3,0.525,flat,0
4.15,19,7,3,1.575,duplex,0
4.2206,29,7,3,1.577,duplex,0
4.3658,4,7,3,1.306,flat,0
4.5604,4,7,3,1.459,duplex,0
5.4445,3,9,3,2.376,house,1
5.8831,19,7,3,2.099,duplex,1
4.3879,2,8,3,1.444,duplex,0
5.7452,14,8,3,2.409,house,1
5.8239,17,7,3,2.475,house,1
5.1811,6,10,3,1.884,duplex,1
3.5625,14,6,3,1.257,flat,0
3.3281,18,5,2,0.912,flat,0
4.7557,7,7,3,1.504,duplex,0
4.45,10,6,3,1.387,flat,0
4.8831,15,7,3,1.544,duplex,0
6.2575,15,8,2,1.435,duplex,0
3.175,11,6,3,0.944,flat,0
4.175,18,6,3,1.444,duplex,0
5.2447,10,7,3,1.481,duplex,0
7.0326,10,7,2,2.411,house,1
3.8897,14,7,3,1.757,duplex,0
4.6989,14,7,3,2.138,duplex,1
4.5368,20,7,3,2.193,duplex,1
4.5272,17,6,3,1.917,duplex,1
4.4107,17,7,3,1.516,duplex,0
4.1974,14,7,3,1.578,duplex,0
3.9808,20,6,3,1.602,duplex,0
4.4125,20,6,3,1.446,duplex,0
4.8073,11,7,3,1.567,duplex,0
3.2234,17,6,3,0.82,flat,0
4.4306,14,6,2,1.701,duplex,0
1.9485,16,5,3,1.554,duplex,0
3.215,19,5,2,1.046,flat,0
1.8846,22,5,2,0.883,flat,0
4.1179,4,7,3,1.346,flat,0
2.5727,27,5,3,0.861,flat,0
4.0516,8,7,3,1.212,flat,0
2.3343,11,5,3,0.978,flat,0
4.0625,18,6,2,1.003,flat,0
4.35,21,6,2,0.962,flat,0
4.1597,16,6,2,0.959,flat,0
3.3608,5,6,3,1.089,flat,0
3.5461,10,6,3,1.036,flat,0
4.9516,3,8,3,1.537,duplex,0
3.0833,24,7,3,1.625,duplex,0
4.4519,32,6,3,1.375,flat,0
2.0048,36,5,2,0.729,flat,0
2.8616,47,7,3,0.925,flat,0
2.9744,43,7,3,1.368,flat,0
1.6458,52,5,2,0.528,flat,0
2.4353,36,6,3,1.625,duplex,0
3.3398,19,6,3,0.897,flat,0
5.8324,17,7,3,3.742,house,1
4.025,21,6,3,2.938,house,1
4.6477,27,7,3,2.659,house,1
2.6719,23,6,3,1.936,duplex,1
2.625,36,7,2,2.1,duplex,1
4.7813,21,6,3,2.415,house,1
4.2333,20,7,3,3.633,house,1
3.1375,11,5,2,1.462,duplex,0
2.6818,41,5,3,2.25,duplex,1
2.8839,11,5,3,1.459,duplex,0
2.6598,50,5,3,1.573,duplex,0
2.9554,52,6,3,1.365,flat,0
3.0912,40,5,3,1.553,duplex,0
3.7049,23,6,3,1.922,duplex,1
1.9405,36,5,3,1.454,duplex,0
3.7316,13,6,3,1.924,duplex,1
4.1875,6,6,3,2.176,duplex,1
3.5714,11,6,3,2.43,house,1
3.6354,17,6,3,2.212,duplex,1
4.76,14,7,3,2.16,duplex,1
3.067,11,6,3,2.079,duplex,1
4.005,7,5,3,1.804,duplex,1
2.3125,7,6,3,1.708,duplex,0
3.6333,30,6,2,2.025,duplex,1
5.0871,7,7,3,2.905,house,1
4.1528,15,8,3,3.368,house,1
2.2132,23,8,3,1,flat,0
3.2292,52,8,3,2.25,duplex,1
6.1287,4,7,3,2.896,house,1
8.4411,2,11,3,5.00001,house,1
5.7763,14,7,3,2.067,duplex,1
6.7172,3,12,3,2.924,house,1
5.6501,4,7,3,2.549,house,1
5.228,16,7,3,1.878,duplex,1
3.851,10,5,3,1.372,flat,0
6.2141,4,7,3,2.522,house,1
7.5839,13,9,3,4.269,house,1
5.1165,40,6,3,1.842,duplex,1
2.725,28,6,3,1.402,flat,0
3.7802,10,6,3,1.073,flat,0
3.625,25,6,3,1.218,flat,0
2.5972,29,5,2,1.343,flat,0
3.8875,31,6,3,1.292,flat,0
4.5185,30,6,3,1.425,duplex,0
3.7083,35,6,3,1.31,flat,0
3.8586,34,6,2,1.36,flat,0
3.2344,14,6,3,1.282,flat,0
3.6,24,6,2,1.393,flat,0
4.1448,33,6,3,1.373,flat,0
3.7969,33,6,2,1.284,flat,0
2.7986,29,5,3,1.144,flat,0
2.5536,25,5,3,1.44,duplex,0
2.3049,25,4,3,1.5,duplex,0
2.9107,7,6,3,0.953,flat,0
1.4722,27,4,3,0.913,flat,0
2.5395,25,5,3,1.875,duplex,1
4.3264,10,6,3,1.289,flat,0
4.7357,24,7,2,1.625,duplex,0
3.625,16,5,2,1.604,duplex,0
2.5735,20,5,2,1.305,flat,0
2.7321,31,5,3,1.043,flat,0
4.0614,8,5,3,1.07,flat,0
4.0096,5,6,3,1.826,duplex,1
3.5954,13,6,3,1.63,duplex,0
4.625,20,7,2,2.221,duplex,1
2.9811,17,6,3,2.318,house,1
5.6029,17,7,2,1.618,duplex,0
6.5958,17,7,3,2.368,house,1
4.125,36,7,3,2.13,duplex,1
5.4824,15,7,3,1.797,duplex,0
5.7338,5,6,2,2.254,duplex,1
2.5781,28,6,3,1.116,flat,0
5.7021,15,7,2,1.931,duplex,1
3.6361,17,6,3,1.577,duplex,0
3.4267,11,6,3,1.644,duplex,0
4.7056,20,6,2,1.655,duplex,0
3.0396,16,5,3,1.243,flat,0
3.4184,20,5,3,1.625,duplex,0
3.2073,20,5,3,1.235,flat,0
2.3,30,6,3,0.956,flat,0
4.1719,24,6,2,2.135,duplex,1
8.5282,25,8,3,3.601,house,1
6.4559,16,8,3,3.929,house,1
6.7813,4,8,2,2.863,house,1
6.9532,4,8,3,2.77,house,1
7.0844,11,8,3,3.25,house,1
6.9418,8,7,3,3.105,house,1
8.0103,20,9,3,3.955,house,1
8.6573,16,8,2,3.54,house,1
7.9627,8,9,3,3.454,house,1
7.7234,10,9,3,3.041,house,1
6.3842,17,8,2,3.071,house,1
5.3525,15,7,3,1.917,duplex,1
6.075,19,8,3,2.541,house,1
8.8204,22,8,2,3.905,house,1
8.4839,9,8,2,4.067,house,1
5.9328,24,8,2,2.559,house,1
6.2083,17,8,3,2.427,house,1
6.0758,4,7,3,2.268,duplex,1
5.8407,18,8,3,2.029,duplex,1
3.6219,29,5,3,1.766,duplex,0
2.5868,16,6,3,1.469,duplex,0
4.2969,30,6,2,1.656,duplex,0
2.6929,16,5,3,1.193,flat,0
5.7214,16,7,2,2.594,house,1
5.5292,16,7,3,2.086,duplex,1
6.1195,16,8,3,2.511,house,1
5.0681,19,6,3,2.305,house,1
6.5587,27,7,2,2.39,house,1
5.3368,28,8,2,2.335,house,1
2.6074,17,5,3,1.375,flat,0
2.8326,11,5,3,1.63,duplex,0
3.875,28,6,3,1.74,duplex,0
4.3438,19,6,3,1.557,duplex,0
3.6,19,6,3,1.364,flat,0
3.4634,37,6,2,1.453,duplex,0
2.2429,26,4,3,1.5,duplex,0
2.4667,30,5,2,1.06,flat,0
2.9812,22,5,3,1.488,duplex,0
2.7266,17,5,3,1.01,flat,0
3.6667,26,7,3,1.663,duplex,0
3.2321,20,6,3,1.625,duplex,0
3.0357,23,5,2,1.515,duplex,0
4.3958,33,6,2,1.456,duplex,0
5.1261,20,7,2,1.588,duplex,0
6.148,17,8,3,2.439,house,1
4.4637,31,6,2,1.928,duplex,1
2.6582,15,5,3,1.228,flat,0
2.6818,8,5,3,1.141,flat,0
3.05,34,5,3,1.213,flat,0
2.7083,46,5,2,1.163,flat,0
3.0284,44,5,3,1.158,flat,0
2.7159,44,6,3,1.393,flat,0
3.3482,21,6,3,1.373,flat,0
3.0978,28,5,2,1.372,flat,0
3.5036,29,5,3,1.234,flat,0
1.7806,24,5,3,1.35,flat,0
4.0375,32,6,3,1.213,flat,0
4.7176,35,7,2,1.664,duplex,0
3.3836,38,6,3,1.449,duplex,0
2.9474,37,5,3,1.396,flat,0
2.2244,24,5,3,1.149,flat,0
2.8702,36,6,3,1.37,flat,0
2.587,33,6,3,1.381,flat,0
3.3036,36,6,2,1.41,flat,0
3.9227,33,6,2,1.572,duplex,0
3.3958,37,7,3,1.304,flat,0
3.2083,43,6,2,1.228,flat,0
3.375,52,6,3,1.443,duplex,0
5.4689,40,7,3,1.582,duplex,0
3.495,35,5,2,1.18,flat,0
2.4464,33,5,2,1.226,flat,0
3.8355,38,6,3,1.117,flat,0
3.4432,39,6,3,1.067,flat,0
3.3936,15,6,3,1.27,flat,0
3.1597,30,7,3,1.163,flat,0
2.8977,19,6,3,1.262,flat,0
4.0139,26,6,3,1.32,flat,0
3.125,22,5,3,1.118,flat,0
4.4946,24,6,3,1.36,flat,0
3.0199,20,6,3,1.288,flat,0
4.4205,23,6,2,1.355,flat,0
4.6167,11,5,2,1.44,duplex,0
4.7147,12,6,2,1.587,duplex,0
4.9063,15,7,3,1.598,duplex,0
1.4464,35,5,3,1.132,flat,0
1.9236,52,5,3,1.172,flat,0
2.0893,41,4,2,1.125,flat,0
2.5677,16,5,3,1.289,flat,0
2.2765,30,5,3,0.981,flat,0
2.837,38,5,3,1.112,flat,0
2.6913,52,5,3,1.083,flat,0
2.4583,26,5,3,1.104,flat,0
1.608,39,5,3,0.918,flat,0
2.25,41,4,2,0.905,flat,0
1.7292,43,4,3,0.792,flat,0
1.9659,50,5,2,0.857,flat,0
2.3636,39,4,3,0.883,flat,0
2.3347,36,5,2,1.04,flat,0
2.5391,33,5,2,1.086,flat,0
3.625,6,6,3,1.136,flat,0
4.6563,16,7,2,1.62,duplex,0
4.7872,16,6,2,1.476,duplex,0
3.6467,14,6,3,1.475,duplex,0
3.9336,15,6,3,1.51,duplex,0
4.2054,10,6,3,1.599,duplex,0
3.2062,6,5,3,1.675,duplex,0
5.2551,13,7,2,1.943,duplex,1
3.0598,13,5,3,0.997,flat,0
3.9107,27,6,2,1.865,duplex,1
4.4042,9,6,3,1.591,duplex,0
5.753,14,7,2,1.855,duplex,1
4.8906,16,7,3,1.785,duplex,0
6.7544,11,7,3,2.079,duplex,1
3.449,15,6,3,1.491,duplex,0
2.5048,28,4,3,1,flat,0
3.0057,32,5,2,0.969,flat,0
2.1944,27,5,3,0.957,flat,0
4.8281,11,6,3,1.37,flat,0
2.4716,21,4,3,1.025,flat,0
4.1779,10,6,3,1.591,duplex,0
4.0611,10,6,3,1.58,duplex,0
5.6168,13,7,3,1.754,duplex,0
5.5632,9,8,2,1.951,duplex,1
4.8311,15,7,3,1.76,duplex,0
5.0431,16,7,3,1.641,duplex,0
3.8125,15,6,3,1.703,duplex,0
5.2849,16,6,2,1.604,duplex,0
5.5677,16,7,2,1.754,duplex,0
2.8281,33,5,3,1.036,flat,0
3.1672,8,6,3,1.502,duplex,0
5.5425,12,8,3,2.023,duplex,1
2.125,6,6,3,4.167,house,1
3.9696,25,11,3,5,house,1
7.7197,8,9,3,2.75,house,1
2.4375,29,7,3,1.813,duplex,1
5.411,5,6,2,2.011,duplex,1
2.7284,26,7,2,2.25,duplex,1
4.2578,36,6,3,1.833,duplex,1
4.0037,2,8,3,2.452,house,1
5.485,3,9,3,3.431,house,1
5.9369,5,8,3,2.252,duplex,1
5.1333,4,8,3,1.818,duplex,1
3.9241,16,6,2,1.315,flat,0
4.6437,21,8,3,1.917,duplex,1
5.285,2,10,3,1.917,duplex,1
4.1,2,15,3,3.15,house,1
5.3638,3,7,3,2.063,duplex,1
7.8252,10,9,3,3.614,house,1
5.3678,7,8,3,2.317,house,1
6.5138,16,9,3,3.115,house,1
5.5198,14,7,3,2.456,house,1
4.4611,21,7,3,1.646,duplex,0
4.6997,17,6,3,1.569,duplex,0
3.8505,10,6,3,1.696,duplex,0
4.7547,14,6,3,1.576,duplex,0
4.8889,18,6,3,1.557,duplex,0
4.7193,4,6,3,1.787,duplex,0
3.7973,4,5,3,1.813,duplex,1
3.6033,9,5,3,1.326,flat,0
2.3603,17,5,3,1.393,flat,0
3.5186,4,5,3,1.278,flat,0
1.9531,27,5,3,1.008,flat,0
3.9755,16,5,2,1.204,flat,0
3.1458,4,5,3,1.188,flat,0
5.0769,16,7,2,1.614,duplex,0
4.7857,14,6,3,1.525,duplex,0
5.2692,4,6,3,1.748,duplex,0
4.6727,5,6,3,1.589,duplex,0
2.9386,18,5,3,1.164,flat,0
3.7917,5,5,3,1.03,flat,0
4.8283,4,7,3,1.419,duplex,0
3.2056,7,6,3,1.341,flat,0
3.6417,16,6,3,1.19,flat,0
0.8926,10,6,3,1.161,flat,0
4.1797,6,7,3,1.41,flat,0
2.5833,35,5,3,0.935,flat,0
1.9583,7,6,3,1.088,flat,0
3.5488,8,5,2,1.016,flat,0
3.6394,32,6,3,0.992,flat,0
3.1838,32,6,3,0.986,flat,0
2.5833,30,5,3,0.906,flat,0
3.6602,18,6,3,1.207,flat,0
2.9973,19,5,2,1.134,flat,0
3.915,28,6,3,1.174,flat,0
3.1028,17,6,3,1.064,flat,0
1.5972,24,6,3,1.125,flat,0
2.9107,27,6,3,1.431,duplex,0
4.3397,24,7,3,1.956,duplex,1
2.7574,33,7,3,1.25,flat,0
3.9464,20,8,3,2.077,duplex,1
5.1647,5,6,2,1.547,duplex,0
5.0175,4,6,3,1.434,duplex,0
4.1775,4,6,3,1.437,duplex,0
4.2429,3,8,3,1.473,duplex,0
5.246,11,8,3,1.614,duplex,0
4.7909,4,8,3,1.492,duplex,0
5.3671,16,8,3,1.818,duplex,1
3.7578,16,3,2,1.375,flat,0
2.9112,7,6,3,1.217,flat,0
2.7827,9,5,3,1.058,flat,0
2.0308,6,5,3,0.911,flat,0
3.3958,25,7,3,1.119,flat,0
4.1399,18,6,3,1.154,flat,0
3.7011,34,5,2,0.995,flat,0
2.7757,17,6,3,1.098,flat,0
2.4735,43,6,3,0.899,flat,0
2.075,43,5,3,0.951,flat,0
2.3682,24,5,3,0.974,flat,0
2.375,12,5,3,1.138,flat,0
3.6025,15,6,3,1.164,flat,0
4.1375,28,7,3,1.283,flat,0
3.4844,28,6,2,1.277,flat,0
4.263,31,6,3,1.274,flat,0
2.7437,18,6,3,1.202,flat,0
2.7569,21,6,3,1.275,flat,0
2.1189,13,5,3,1.217,flat,0
3.3553,21,6,3,1.135,flat,0
2.3768,18,5,3,0.953,flat,0
2.5181,12,6,3,1.055,flat,0
2.5272,5,7,3,0.92,flat,0
3.8531,21,6,2,1.054,flat,0
3.5655,38,6,2,0.956,flat,0
3.6466,21,6,3,1.306,flat,0
3.1287,29,6,2,1.02,flat,0
3.5481,29,6,3,1.055,flat,0
4.2121,14,6,2,1.281,flat,0
4.8889,5,7,2,1.389,flat,0
4.9444,16,6,2,1.327,flat,0
3.3066,36,6,2,0.963,flat,0
3.1375,32,5,3,1.012,flat,0
2.4492,12,6,3,1.038,flat,0
2.4028,19,5,2,1.125,flat,0
4.1632,9,7,3,1.198,flat,0
3.7198,13,6,2,1.129,flat,0
3.875,17,6,3,1.185,flat,0
2.1856,23,6,3,1.078,flat,0
2.3456,12,5,3,1.408,flat,0
2.4053,17,6,3,1.052,flat,0
4.9196,7,7,2,1.405,flat,0
3.3438,8,6,3,1.276,flat,0
3.2879,32,7,3,0.955,flat,0
2.9554,17,5,2,1.15,flat,0
3.6875,11,6,3,1.126,flat,0
4.9091,6,5,2,1.224,flat,0
4.125,52,4,2,2.625,house,1
3.7348,4,6,3,1.258,flat,0
4.4034,5,7,3,1.332,flat,0
4.3958,10,7,3,1.307,flat,0
3.8558,15,7,3,1.227,flat,0
3.0278,26,6,3,0.968,flat,0
2.066,28,6,3,0.881,flat,0
2.3889,44,5,3,0.861,flat,0
1.6977,10,6,3,0.913,flat,0
4.1581,22,7,3,1.265,flat,0
3.25,35,6,3,1.071,flat,0
3.8398,32,7,3,1.182,flat,0
4.0294,18,6,3,1.332,flat,0
3.7286,26,8,3,1.32,flat,0
2.3205,29,5,3,0.876,flat,0
2.3578,31,6,3,0.886,flat,0
3.6227,33,6,3,0.928,flat,0
3.3571,17,7,3,1.123,flat,0
3.9191,17,6,3,1.016,flat,0
3.025,17,6,2,0.818,flat,0
2.8682,27,6,2,0.964,flat,0
3.5139,14,6,2,1.468,duplex,0
2.9844,28,6,3,0.792,flat,0
2.1935,31,5,3,0.727,flat,0
1.6993,28,5,3,0.678,flat,0
1.8438,32,6,3,0.666,flat,0
1.9423,29,5,3,0.697,flat,0
2.225,37,6,3,0.816,flat,0
2.2974,32,5,3,0.845,flat,0
2.4444,36,7,3,0.734,flat,0
2.4524,41,6,3,0.704,flat,0
2.3508,37,6,3,0.705,flat,0
1.4066,39,5,3,0.664,flat,0
1.3417,33,5,3,0.69,flat,0
2.2449,30,8,3,0.932,flat,0
1.6375,18,5,3,0.724,flat,0
2.125,29,6,3,0.706,flat,0
0.7069,29,4,2,0.703,flat,0
2.2604,38,5,3,0.681,flat,0
1.4891,41,5,3,0.673,flat,0
2.0391,38,5,3,0.704,flat,0
3.3516,26,6,2,1.056,flat,0
3.2656,29,6,3,0.906,flat,0
3.0833,34,6,3,0.884,flat,0
2.4878,14,6,3,1.038,flat,0
2.5902,14,6,3,1.115,flat,0
4.4367,5,7,3,1.332,flat,0
5.7628,16,6,2,2.213,duplex,1
5.2072,20,7,2,1.643,duplex,0
6.1426,17,7,2,1.55,duplex,0
3.1736,26,6,3,1.222,flat,0
1.7456,26,6,3,0.868,flat,0
3.2232,35,6,3,0.883,flat,0
4.3676,28,7,3,1.111,flat,0
1.875,30,6,3,0.897,flat,0
3.0078,25,5,3,0.871,flat,0
3.6362,6,5,3,1.065,flat,0
5.5136,19,7,2,1.371,flat,0
4.7222,6,6,2,1.09,flat,0
4.6312,7,6,2,1.249,flat,0
2.9877,5,5,3,1.199,flat,0
3.7949,13,6,3,1.063,flat,0
4.0156,9,5,2,1.31,flat,0
3.3281,7,6,3,1.222,flat,0
4.3438,33,7,3,1.15,flat,0
2.4107,38,6,3,0.88,flat,0
2.06,40,6,3,0.855,flat,0
1.9432,39,6,3,0.89,flat,0
3.2292,44,6,2,0.861,flat,0
1.8654,38,5,3,0.894,flat,0
3.9231,34,6,2,0.96,flat,0
3.8594,45,6,2,0.908,flat,0
2.2865,38,5,3,0.655,flat,0
2.0583,34,5,3,0.648,flat,0
1.1667,37,5,2,0.709,flat,0
1.9286,35,5,3,0.685,flat,0
2.6307,36,5,3,0.664,flat,0
2.6771,42,5,2,0.67,flat,0
1.4663,38,4,3,0.64,flat,0
1.9044,52,5,2,0.649,flat,0
1.9375,41,6,3,0.641,flat,0
2.0089,52,5,3,0.681,flat,0
1.775,44,5,2,0.634,flat,0
1.5208,28,5,3,0.695,flat,0
3.1213,27,5,2,0.788,flat,0
1.8681,42,5,2,0.597,flat,0
2.1842,40,5,3,0.752,flat,0
1.608,34,5,3,0.737,flat,0
6.2236,32,7,2,1.597,duplex,0
3.8292,36,7,3,1.222,flat,0
3.8125,38,6,2,0.974,flat,0
2.9667,42,6,2,0.97,flat,0
2.875,38,6,3,0.991,flat,0
1.9832,26,5,3,1.221,flat,0
2.3778,35,6,3,0.907,flat,0
3.1765,32,6,3,1.35,flat,0
3.4906,40,6,3,0.933,flat,0
4.0481,52,7,3,0.973,flat,0
3.2976,49,6,2,1.026,flat,0
2.3947,40,5,3,0.819,flat,0
2.5417,45,6,2,0.829,flat,0
3.125,48,7,3,0.976,flat,0
2.425,39,6,3,0.9,flat,0
2.3438,37,6,3,0.881,flat,0
1.8396,44,5,3,0.771,flat,0
1.8281,29,4,3,0.768,flat,0
1.2034,52,6,3,0.795,flat,0
1.4815,52,6,3,0.779,flat,0
1.3571,36,4,3,0.706,flat,0
1.0951,40,5,3,0.658,flat,0
1.5156,44,6,3,0.758,flat,0
1.4531,42,5,3,0.715,flat,0
2.6,43,5,3,0.669,flat,0
1.3973,47,5,3,0.661,flat,0
1.2069,47,5,3,0.682,flat,0
1.8438,45,5,3,0.721,flat,0
2.2019,50,5,3,0.635,flat,0
1.1687,48,4,2,0.708,flat,0
0.7075,35,4,3,0.788,flat,0
1.5561,35,5,3,0.68,flat,0
1.4896,39,5,3,0.695,flat,0
0.7235,19,3,2,0.713,flat,0
1.1806,24,5,3,0.683,flat,0
2.5625,49,5,2,0.75,flat,0
2.2917,44,4,2,0.908,flat,0
1.7981,34,5,3,0.733,flat,0
4.3362,31,6,2,1.594,duplex,0
3.7188,37,7,3,1.166,flat,0
3.9018,35,6,3,0.915,flat,0
3.3,30,6,3,0.976,flat,0
3.5978,33,6,3,0.883,flat,0
3.7125,31,6,2,0.98,flat,0
3.8906,30,6,3,1.237,flat,0
4.625,16,4,2,2.5,house,1
2.1465,22,5,3,0.888,flat,0
2.2482,19,5,3,1.145,flat,0
4.1,36,7,3,0.964,flat,0
4.4435,35,7,3,0.976,flat,0
3.3616,35,6,2,0.953,flat,0
3.6856,33,6,3,0.9,flat,0
3,37,6,2,0.834,flat,0
2,37,5,3,0.721,flat,0
