"LocID","Location","Time","AgeGrp","AgeGrpStart","AgeGrpSpan","PopMale","PopFemale","PopTotal"
"4","Afghanistan","2025","05. Sep","5","5","2871.083","2732.909","5603.992"
"8","Albania","2025","05. Sep","5","5","84.824","78.002","162.826"
"12","Algeria","2025","05. Sep","5","5","2564.259","2460.259","5024.518"
"24","Angola","2025","05. Sep","5","5","2875.423","2831.203","5706.626"
"28","Antigua and Barbuda","2025","05. Sep","5","5","3.724","3.621","7.345"
"32","Argentina","2025","05. Sep","5","5","1900.996","1831.315","3732.311"
"51","Armenia","2025","05. Sep","5","5","107.437","96.743","204.18"
"533","Aruba","2025","05. Sep","5","5","3.117","2.999","6.116"
"36","Australia","2025","05. Sep","5","5","889.892","843.868","1733.76"
"40","Austria","2025","05. Sep","5","5","232.464","219.929","452.393"
"31","Azerbaijan","2025","05. Sep","5","5","434.177","388.443","822.62"
"44","Bahamas","2025","05. Sep","5","5","13.944","13.217","27.161"
"48","Bahrain","2025","05. Sep","5","5","55.029","53.79","108.819"
"50","Bangladesh","2025","05. Sep","5","5","7285.422","6979.253","14264.675"
"52","Barbados","2025","05. Sep","5","5","7.666","7.417","15.083"
"112","Belarus","2025","05. Sep","5","5","277.361","270.77","548.131"
"56","Belgium","2025","05. Sep","5","5","332.218","313.228","645.446"
"84","Belize","2025","05. Sep","5","5","20.015","19.501","39.516"
"204","Benin","2025","05. Sep","5","5","942.781","917.141","1859.922"
"64","Bhutan","2025","05. Sep","5","5","32.302","31.27","63.572"
"68","Bolivia (Plurinational State of)","2025","05. Sep","5","5","597.742","572.833","1170.575"
"70","Bosnia and Herzegovina","2025","05. Sep","5","5","68.586","64.485","133.071"
"72","Botswana","2025","05. Sep","5","5","136.931","133.807","270.738"
"76","Brazil","2025","05. Sep","5","5","7390.832","7060.808","14451.64"
"96","Brunei Darussalam","2025","05. Sep","5","5","16.218","15.399","31.617"
"100","Bulgaria","2025","05. Sep","5","5","160.204","151.411","311.615"
"854","Burkina Faso","2025","05. Sep","5","5","1729.459","1669.135","3398.594"
"108","Burundi","2025","05. Sep","5","5","1016.13","999.384","2015.514"
"132","Cabo Verde","2025","05. Sep","5","5","26.059","25.387","51.446"
"116","Cambodia","2025","05. Sep","5","5","899.925","866.471","1766.396"
"120","Cameroon","2025","05. Sep","5","5","2032.087","1997.375","4029.462"
"124","Canada","2025","05. Sep","5","5","1035.869","987.332","2023.201"
"148","Chad","2025","05. Sep","5","5","1414.791","1402.203","2816.994"
"830","Channel Islands","2025","05. Sep","5","5","4.519","4.289","8.808"
"152","Chile","2025","05. Sep","5","5","586.772","564.978","1151.75"
"156","China","2025","05. Sep","5","5","44354.672","39398.851","83753.523"
"344","China, Hong Kong SAR","2025","05. Sep","5","5","191.063","176.599","367.662"
"446","China, Macao SAR","2025","05. Sep","5","5","18.685","17.892","36.577"
"158","China, Taiwan Province of China","2025","05. Sep","5","5","530.99","492.516","1023.506"
"170","Colombia","2025","05. Sep","5","5","1879.427","1793.767","3673.194"
"174","Comoros","2025","05. Sep","5","5","61.367","59.238","120.605"
"178","Congo","2025","05. Sep","5","5","410.871","402.853","813.724"
"188","Costa Rica","2025","05. Sep","5","5","178.078","169.929","348.007"
"191","Croatia","2025","05. Sep","5","5","94.55","89.063","183.613"
"192","Cuba","2025","05. Sep","5","5","292.455","276.815","569.27"
"531","Cura̤ao","2025","05. Sep","5","5","4.66","4.46","9.12"
"196","Cyprus","2025","05. Sep","5","5","33.934","32.024","65.958"
"203","Czechia","2025","05. Sep","5","5","289.461","273.971","563.432"
"384","C̫te d'Ivoire","2025","05. Sep","5","5","2033.274","2013.226","4046.5"
"408","Dem. People's Republic of Korea","2025","05. Sep","5","5","890.379","849.153","1739.532"
"180","Democratic Republic of the Congo","2025","05. Sep","5","5","7747.583","7616.696","15364.279"
"208","Denmark","2025","05. Sep","5","5","159.578","151.387","310.965"
"262","Djibouti","2025","05. Sep","5","5","49.532","48.532","98.064"
"214","Dominican Republic","2025","05. Sep","5","5","508.154","487.963","996.117"
"218","Ecuador","2025","05. Sep","5","5","848.624","811.116","1659.74"
"818","Egypt","2025","05. Sep","5","5","6502.132","6147.66","12649.792"
"222","El Salvador","2025","05. Sep","5","5","290.015","276.316","566.331"
"226","Equatorial Guinea","2025","05. Sep","5","5","99.322","97.238","196.56"
"232","Eritrea","2025","05. Sep","5","5","249.782","240.075","489.857"
"233","Estonia","2025","05. Sep","5","5","35.747","33.259","69.006"
"748","Eswatini","2025","05. Sep","5","5","71.512","70.439","141.951"
"231","Ethiopia","2025","05. Sep","5","5","8398.93","8183.28","16582.21"
"242","Fiji","2025","05. Sep","5","5","45.48","43.096","88.576"
"246","Finland","2025","05. Sep","5","5","137.467","131.018","268.485"
"250","France","2025","05. Sep","5","5","1862.071","1781.93","3644.001"
"254","French Guiana","2025","05. Sep","5","5","18.334","17.511","35.845"
"258","French Polynesia","2025","05. Sep","5","5","10.242","9.771","20.013"
"266","Gabon","2025","05. Sep","5","5","160.143","157.221","317.364"
"270","Gambia","2025","05. Sep","5","5","200.58","196.738","397.318"
"268","Georgia","2025","05. Sep","5","5","137.103","128.966","266.069"
"276","Germany","2025","05. Sep","5","5","2097.294","1991.603","4088.897"
"288","Ghana","2025","05. Sep","5","5","2098.635","2013.015","4111.65"
"300","Greece","2025","05. Sep","5","5","210.166","197.272","407.438"
"308","Grenada","2025","05. Sep","5","5","4.59","4.38","8.97"
"312","Guadeloupe","2025","05. Sep","5","5","11.536","11.187","22.723"
"316","Guam","2025","05. Sep","5","5","6.832","6.475","13.307"
"320","Guatemala","2025","05. Sep","5","5","1049.75","1005.29","2055.04"
"324","Guinea","2025","05. Sep","5","5","1035.151","1020.476","2055.627"
"624","Guinea-Bissau","2025","05. Sep","5","5","150.218","147.927","298.145"
"328","Guyana","2025","05. Sep","5","5","37.415","35.374","72.789"
"332","Haiti","2025","05. Sep","5","5","628","605.672","1233.672"
"340","Honduras","2025","05. Sep","5","5","517.199","493.977","1011.176"
"348","Hungary","2025","05. Sep","5","5","237.333","224.4","461.733"
"352","Iceland","2025","05. Sep","5","5","10.501","9.979","20.48"
"356","India","2025","05. Sep","5","5","60818.568","55233.175","116051.743"
"360","Indonesia","2025","05. Sep","5","5","12034.455","11513.789","23548.244"
"364","Iran (Islamic Republic of)","2025","05. Sep","5","5","3905.258","3716.709","7621.967"
"368","Iraq","2025","05. Sep","5","5","2753.541","2602.347","5355.888"
"372","Ireland","2025","05. Sep","5","5","162.607","153.149","315.756"
"376","Israel","2025","05. Sep","5","5","435.483","414.136","849.619"
"380","Italy","2025","05. Sep","5","5","1209.769","1139.91","2349.679"
"388","Jamaica","2025","05. Sep","5","5","116.738","111.996","228.734"
"392","Japan","2025","05. Sep","5","5","2456.625","2327.723","4784.348"
"400","Jordan","2025","05. Sep","5","5","500.543","472.868","973.411"
"398","Kazakhstan","2025","05. Sep","5","5","988.531","928.403","1916.934"
"404","Kenya","2025","05. Sep","5","5","3527.233","3461.488","6988.721"
"296","Kiribati","2025","05. Sep","5","5","7.671","7.306","14.977"
"414","Kuwait","2025","05. Sep","5","5","149.021","142.381","291.402"
"417","Kyrgyzstan","2025","05. Sep","5","5","388.481","368.791","757.272"
"428","Latvia","2025","05. Sep","5","5","58.83","53.966","112.796"
"422","Lebanon","2025","05. Sep","5","5","242.059","229.841","471.9"
"426","Lesotho","2025","05. Sep","5","5","118.1","117.62","235.72"
"430","Liberia","2025","05. Sep","5","5","370.57","355.996","726.566"
"434","Libya","2025","05. Sep","5","5","319.599","302.863","622.462"
"440","Lithuania","2025","05. Sep","5","5","73.761","69.39","143.151"
"442","Luxembourg","2025","05. Sep","5","5","17.784","16.826","34.61"
"450","Madagascar","2025","05. Sep","5","5","2055.048","2014.399","4069.447"
"454","Malawi","2025","05. Sep","5","5","1461.152","1434.87","2896.022"
"458","Malaysia","2025","05. Sep","5","5","1359.047","1280.26","2639.307"
"462","Maldives","2025","05. Sep","5","5","18.374","17.167","35.541"
"466","Mali","2025","05. Sep","5","5","1775.473","1720.617","3496.09"
"470","Malta","2025","05. Sep","5","5","11.192","10.577","21.769"
"474","Martinique","2025","05. Sep","5","5","9.31","8.968","18.278"
"478","Mauritania","2025","05. Sep","5","5","345.55","333.819","679.369"
"480","Mauritius","2025","05. Sep","5","5","32.602","31.359","63.961"
"175","Mayotte","2025","05. Sep","5","5","18.287","17.77","36.057"
"928","Melanesia","2025","05. Sep","5","5","697.193","653.126","1350.319"
"484","Mexico","2025","05. Sep","5","5","5591.617","5341.719","10933.336"
"954","Micronesia","2025","05. Sep","5","5","27.249","25.756","53.005"
"496","Mongolia","2025","05. Sep","5","5","189.461","184.716","374.177"
"499","Montenegro","2025","05. Sep","5","5","19.064","17.718","36.782"
"504","Morocco","2025","05. Sep","5","5","1696.729","1610.428","3307.157"
"508","Mozambique","2025","05. Sep","5","5","2554.306","2534.895","5089.201"
"104","Myanmar","2025","05. Sep","5","5","2253.3","2215.237","4468.537"
"516","Namibia","2025","05. Sep","5","5","166.403","166.214","332.617"
"524","Nepal","2025","05. Sep","5","5","1361.797","1314.176","2675.973"
"528","Netherlands","2025","05. Sep","5","5","442.436","420.594","863.03"
"540","New Caledonia","2025","05. Sep","5","5","10.14","9.691","19.831"
"554","New Zealand","2025","05. Sep","5","5","156.845","148.803","305.648"
"558","Nicaragua","2025","05. Sep","5","5","332.341","316.295","648.636"
"562","Niger","2025","05. Sep","5","5","2379.292","2297.205","4676.497"
"566","Nigeria","2025","05. Sep","5","5","16752.238","16007.764","32760.002"
"807","North Macedonia","2025","05. Sep","5","5","57.484","54.068","111.552"
"578","Norway","2025","05. Sep","5","5","157.392","148.008","305.4"
"1835","Oceania (excluding Australia and New Zealand)","2025","05. Sep","5","5","758.982","711.24","1470.222"
"512","Oman","2025","05. Sep","5","5","232.147","222.045","454.192"
"586","Pakistan","2025","05. Sep","5","5","14311.31","13275.354","27586.664"
"591","Panama","2025","05. Sep","5","5","198.472","189.842","388.314"
"598","Papua New Guinea","2025","05. Sep","5","5","567.183","530.201","1097.384"
"600","Paraguay","2025","05. Sep","5","5","356.589","340.846","697.435"
"604","Peru","2025","05. Sep","5","5","1439.661","1374.448","2814.109"
"608","Philippines","2025","05. Sep","5","5","5413.612","5135.053","10548.665"
"616","Poland","2025","05. Sep","5","5","965.711","916.105","1881.816"
"957","Polynesia","2025","05. Sep","5","5","34.54","32.358","66.898"
"620","Portugal","2025","05. Sep","5","5","206.726","194.655","401.381"
"630","Puerto Rico","2025","05. Sep","5","5","44.872","42.064","86.936"
"634","Qatar","2025","05. Sep","5","5","73.182","68.83","142.012"
"410","Republic of Korea","2025","05. Sep","5","5","975.678","923.251","1898.929"
"498","Republic of Moldova","2025","05. Sep","5","5","103.66","98.349","202.009"
"642","Romania","2025","05. Sep","5","5","480.612","454.792","935.404"
"643","Russian Federation","2025","05. Sep","5","5","4762.971","4510.672","9273.643"
"646","Rwanda","2025","05. Sep","5","5","942.765","929.816","1872.581"
"638","R̩union","2025","05. Sep","5","5","32.564","31.552","64.116"
"662","Saint Lucia","2025","05. Sep","5","5","5.468","5.328","10.796"
"670","Saint Vincent and the Grenadines","2025","05. Sep","5","5","3.884","3.782","7.666"
"882","Samoa","2025","05. Sep","5","5","13.891","12.841","26.732"
"678","Sao Tome and Principe","2025","05. Sep","5","5","15.887","15.537","31.424"
"682","Saudi Arabia","2025","05. Sep","5","5","1503.45","1460.736","2964.186"
"686","Senegal","2025","05. Sep","5","5","1312.754","1277.9","2590.654"
"688","Serbia","2025","05. Sep","5","5","215.465","201.14","416.605"
"690","Seychelles","2025","05. Sep","5","5","4.072","3.85","7.922"
"694","Sierra Leone","2025","05. Sep","5","5","565.079","561.53","1126.609"
"702","Singapore","2025","05. Sep","5","5","136.085","125.635","261.72"
"703","Slovakia","2025","05. Sep","5","5","145.174","138.531","283.705"
"705","Slovenia","2025","05. Sep","5","5","52.148","49.35","101.498"
"90","Solomon Islands","2025","05. Sep","5","5","52.815","49.771","102.586"
"706","Somalia","2025","05. Sep","5","5","1370.629","1355.201","2725.83"
"724","Spain","2025","05. Sep","5","5","1029.615","968.482","1998.097"
"144","Sri Lanka","2025","05. Sep","5","5","825.4","800.741","1626.141"
"275","State of Palestine","2025","05. Sep","5","5","351.932","335.938","687.87"
"729","Sudan","2025","05. Sep","5","5","3158.704","3077.567","6236.271"
"740","Suriname","2025","05. Sep","5","5","26.905","25.019","51.924"
"752","Sweden","2025","05. Sep","5","5","311.142","294.122","605.264"
"756","Switzerland","2025","05. Sep","5","5","233.835","223.191","457.026"
"760","Syrian Arab Republic","2025","05. Sep","5","5","1288.268","1226.597","2514.865"
"762","Tajikistan","2025","05. Sep","5","5","694.595","656.838","1351.433"
"764","Thailand","2025","05. Sep","5","5","1849.971","1745.858","3595.829"
"626","Timor-Leste","2025","05. Sep","5","5","89.511","86.373","175.884"
"768","Togo","2025","05. Sep","5","5","599.099","596.172","1195.271"
"776","Tonga","2025","05. Sep","5","5","6.193","5.871","12.064"
"780","Trinidad and Tobago","2025","05. Sep","5","5","44.681","43.278","87.959"
"788","Tunisia","2025","05. Sep","5","5","514.326","488.466","1002.792"
"792","Turkey","2025","05. Sep","5","5","3331.702","3186.634","6518.336"
"795","Turkmenistan","2025","05. Sep","5","5","332.807","323.662","656.469"
"800","Uganda","2025","05. Sep","5","5","3841.945","3773.752","7615.697"
"804","Ukraine","2025","05. Sep","5","5","1086.372","1025.634","2112.006"
"784","United Arab Emirates","2025","05. Sep","5","5","258.295","247.79","506.085"
"826","United Kingdom","2025","05. Sep","5","5","2018.049","1924.08","3942.129"
"834","United Republic of Tanzania","2025","05. Sep","5","5","4852.494","4750.823","9603.317"
"850","United States Virgin Islands","2025","05. Sep","5","5","3.039","2.864","5.903"
"840","United States of America","2025","05. Sep","5","5","10103.487","9672.526","19776.013"
"858","Uruguay","2025","05. Sep","5","5","120.349","115.069","235.418"
"860","Uzbekistan","2025","05. Sep","5","5","1760.128","1659.396","3419.524"
"548","Vanuatu","2025","05. Sep","5","5","21.575","20.367","41.942"
"862","Venezuela (Bolivarian Republic of)","2025","05. Sep","5","5","1226.62","1184.683","2411.303"
"704","Viet Nam","2025","05. Sep","5","5","4132.741","3699.96","7832.701"
"887","Yemen","2025","05. Sep","5","5","2076.218","1995.238","4071.456"
"894","Zambia","2025","05. Sep","5","5","1470.857","1442.841","2913.698"
"716","Zimbabwe","2025","05. Sep","5","5","1038.435","1029.258","2067.693"
"4","Afghanistan","2025","Okt 14","10","5","2757.422","2626.981","5384.403"
"8","Albania","2025","Okt 14","10","5","86.8","78.885","165.685"
"12","Algeria","2025","Okt 14","10","5","2360.911","2265.095","4626.006"
"24","Angola","2025","Okt 14","10","5","2548.031","2519.717","5067.748"
"28","Antigua and Barbuda","2025","Okt 14","10","5","3.664","3.557","7.221"
"32","Argentina","2025","Okt 14","10","5","1887.338","1819.331","3706.669"
"51","Armenia","2025","Okt 14","10","5","113.233","99.982","213.215"
"533","Aruba","2025","Okt 14","10","5","2.909","2.831","5.74"
"36","Australia","2025","Okt 14","10","5","874.677","833.139","1707.816"
"40","Austria","2025","Okt 14","10","5","221.101","207.18","428.281"
"31","Azerbaijan","2025","Okt 14","10","5","459.354","399.862","859.216"
"44","Bahamas","2025","Okt 14","10","5","13.684","12.976","26.66"
"48","Bahrain","2025","Okt 14","10","5","58.691","51.75","110.441"
"50","Bangladesh","2025","Okt 14","10","5","7446.912","7131.071","14577.983"
"52","Barbados","2025","Okt 14","10","5","7.862","7.611","15.473"
"112","Belarus","2025","Okt 14","10","5","306.896","288.785","595.681"
"56","Belgium","2025","Okt 14","10","5","350.131","328.232","678.363"
"84","Belize","2025","Okt 14","10","5","19.599","19.117","38.716"
"204","Benin","2025","Okt 14","10","5","846.459","823.604","1670.063"
"64","Bhutan","2025","Okt 14","10","5","31.376","30.415","61.791"
"68","Bolivia (Plurinational State of)","2025","Okt 14","10","5","597.085","572.041","1169.126"
"70","Bosnia and Herzegovina","2025","Okt 14","10","5","83.1","78.72","161.82"
"72","Botswana","2025","Okt 14","10","5","134.873","132.049","266.922"
"76","Brazil","2025","Okt 14","10","5","7454.699","7130.311","14585.01"
"96","Brunei Darussalam","2025","Okt 14","10","5","17.886","16.757","34.643"
"100","Bulgaria","2025","Okt 14","10","5","172.609","163.223","335.832"
"854","Burkina Faso","2025","Okt 14","10","5","1553.151","1496.708","3049.859"
"108","Burundi","2025","Okt 14","10","5","902.271","890.978","1793.249"
"132","Cabo Verde","2025","Okt 14","10","5","26.774","26.034","52.808"
