Price,SpeedGHz,HDisk,RAM,Screen,Branded,Gaming,MultiCore
28900,33,1000,24,14,yes,no,yes
34540,100,1000,24,14,yes,no,yes
22430,66,426,8,14,yes,yes,yes
24950,66,528,16,14,yes,no,yes
31540,66,1000,24,14,yes,no,yes
15590,25,212,4,14,no,no,no
27680,50,212,4,15,no,no,no
30850,66,540,16,15,yes,yes,yes
27790,66,340,4,14,no,no,no
14990,33,210,4,15,yes,no,yes
22450,66,540,8,15,yes,no,yes
26180,66,428,16,17,yes,no,yes
14880,50,340,4,15,no,no,yes
20790,50,212,4,14,no,no,no
36440,100,1000,24,14,yes,no,yes
18940,33,214,4,14,no,no,yes
27900,100,540,8,14,yes,yes,yes
25350,33,1080,8,15,yes,no,yes
31940,33,1000,24,14,yes,no,yes
22680,33,212,4,15,no,no,no
24900,100,426,8,15,yes,no,yes
11990,33,340,4,14,no,no,yes
19950,66,425,8,15,yes,yes,yes
25950,66,528,8,15,yes,no,yes
20990,66,420,8,14,yes,no,yes
24900,100,426,8,14,yes,no,yes
13990,50,340,4,14,no,no,yes
20440,66,214,4,14,no,no,yes
18900,66,214,4,15,no,no,yes
26250,66,540,16,15,no,no,yes
21900,66,426,8,14,yes,no,yes
15900,33,214,4,15,no,no,yes
23580,25,120,4,17,no,no,no
23900,75,420,4,14,yes,yes,yes
25900,66,528,16,15,yes,no,yes
33580,66,340,4,15,no,no,no
28900,100,528,16,14,yes,no,yes
21650,66,540,8,15,yes,no,yes
27380,66,170,4,15,no,no,no
19430,33,426,8,14,yes,yes,yes
20990,66,527,8,14,yes,no,yes
22900,33,528,16,14,yes,no,yes
23650,66,540,8,15,yes,no,yes
21180,50,250,4,17,yes,yes,yes
13950,33,214,4,14,no,no,yes
24490,100,420,8,15,yes,no,yes
26270,100,540,8,15,yes,yes,yes
18540,66,214,4,14,no,no,yes
28990,100,420,8,17,yes,no,yes
23990,66,450,8,15,yes,yes,yes
25940,33,528,16,14,yes,no,yes
22450,66,540,8,15,yes,yes,yes
20950,100,214,4,14,no,no,yes
24790,100,420,8,15,yes,yes,yes
34900,100,1000,24,15,yes,no,yes
14950,33,214,4,14,no,no,yes
21450,33,540,8,15,yes,no,yes
24040,33,528,16,14,yes,no,yes
25250,33,540,8,15,yes,no,yes
11950,25,214,4,14,no,no,yes
26250,66,540,8,15,yes,no,yes
31880,50,212,4,17,no,no,no
16950,50,340,8,14,no,no,yes
16250,33,425,8,15,no,no,yes
31900,66,1000,24,15,yes,no,yes
17450,33,425,8,15,no,no,yes
29290,66,527,16,15,yes,yes,yes
23440,100,214,4,14,no,no,yes
23440,66,426,8,14,yes,no,yes
15900,33,214,4,14,no,no,yes
18900,33,426,8,14,yes,no,yes
17950,33,426,8,14,yes,no,yes
30400,33,1000,24,14,yes,no,yes
30440,100,528,16,14,yes,no,yes
20950,66,426,8,14,yes,no,yes
24950,100,540,8,15,yes,no,yes
34900,100,1000,24,14,yes,no,yes
20950,66,426,8,14,yes,no,yes
15950,33,210,4,14,yes,yes,yes
17990,66,340,8,15,yes,no,yes
31990,66,527,16,17,yes,no,yes
12950,33,340,4,14,no,no,yes
18900,33,426,8,15,yes,no,yes
13950,25,340,8,14,no,no,yes
24440,33,528,16,14,yes,no,yes
18180,50,340,4,17,no,no,yes
17990,50,250,4,15,yes,yes,yes
37780,66,340,4,17,no,no,no
17440,33,214,4,14,no,no,yes
24990,100,420,8,15,yes,no,yes
28990,66,527,16,15,yes,no,yes
21950,33,528,16,14,yes,no,yes
32990,66,1000,16,15,yes,no,yes
21540,100,214,4,14,no,no,yes
22950,66,540,8,15,yes,no,yes
26440,100,426,8,14,yes,no,yes
21900,100,214,4,15,no,no,yes
23590,50,340,4,14,no,no,no
26300,66,540,8,17,yes,no,yes
25250,66,540,16,15,no,no,yes
31580,66,170,4,17,no,no,no
33950,100,1000,24,14,yes,no,yes
30780,50,212,4,17,no,no,no
18900,33,340,4,17,no,no,yes
18750,33,425,8,15,yes,yes,yes
25950,100,540,8,14,yes,no,yes
21540,66,426,8,14,yes,no,yes
25490,100,420,8,15,yes,no,yes
21950,75,420,4,14,yes,no,yes
17590,33,170,4,14,no,no,no
28900,100,528,16,15,yes,no,yes
21450,33,540,8,15,yes,yes,yes
28450,66,540,16,17,no,no,yes
19950,66,340,4,14,yes,no,yes
21540,100,426,4,14,no,no,yes
17950,66,420,4,14,yes,no,yes
22900,33,528,16,14,yes,no,yes
18950,66,425,8,14,yes,no,yes
31940,33,1000,24,14,yes,no,yes
20990,33,212,8,14,yes,yes,yes
15900,33,426,4,15,no,no,yes
39280,100,728,8,15,no,no,no
28540,33,1000,24,14,yes,no,yes
24930,33,528,16,14,yes,yes,yes
20950,66,426,8,14,yes,no,yes
21180,66,250,4,17,yes,yes,yes
18990,66,340,8,15,no,no,yes
17950,66,426,4,14,no,no,yes
20990,66,420,8,14,yes,no,yes
13950,33,214,4,14,no,no,yes
19430,33,426,8,14,yes,yes,yes
18900,66,426,4,15,no,no,yes
29290,66,527,16,15,yes,yes,yes
12990,33,340,4,14,yes,no,yes
27950,100,528,16,14,yes,no,yes
24990,100,420,8,15,yes,no,yes
35430,100,1000,24,14,yes,yes,yes
11950,25,214,4,14,no,no,yes
30440,100,528,16,14,yes,no,yes
25540,66,528,16,14,yes,no,yes
15900,33,426,4,14,no,no,yes
24990,100,428,16,15,yes,no,yes
26290,100,420,8,15,yes,yes,yes
22950,66,420,8,15,yes,no,yes
19250,66,425,8,15,yes,yes,yes
18050,33,425,8,15,yes,no,yes
25990,100,527,8,15,yes,no,yes
14950,33,426,4,14,no,no,yes
17990,66,250,4,15,yes,yes,yes
26430,66,528,16,14,yes,yes,yes
25950,66,528,8,15,yes,no,yes
22900,33,528,16,15,yes,no,yes
15540,33,426,4,14,no,no,yes
25430,100,426,8,14,yes,yes,yes
26290,66,270,4,14,no,no,no
29430,100,528,16,14,yes,yes,yes
26440,100,426,8,14,yes,no,yes
16450,33,214,4,14,no,no,yes
20750,66,540,8,15,yes,no,yes
16450,33,425,8,15,no,no,yes
21900,100,426,4,15,no,no,yes
35640,66,340,8,15,no,no,no
30400,33,1000,24,15,yes,no,yes
31080,33,270,4,17,no,no,no
22430,66,426,8,14,yes,yes,yes
24490,100,420,8,15,yes,no,yes
25680,33,270,4,15,no,no,no
14880,50,340,4,15,no,no,yes
19700,66,420,4,14,yes,yes,yes
32430,66,1000,24,14,yes,yes,yes
39840,66,340,8,17,no,no,no
21900,66,426,8,15,yes,no,yes
21950,33,528,16,14,yes,no,yes
16180,33,340,4,17,no,no,yes
21490,66,420,8,15,yes,no,yes
27950,33,1000,24,14,yes,no,yes
16990,50,340,8,15,yes,no,yes
33440,66,1000,24,14,yes,no,yes
21900,100,426,4,14,no,no,yes
24950,66,528,16,14,yes,no,yes
16080,33,340,4,14,yes,yes,yes
20990,66,527,8,14,yes,no,yes
12880,33,340,4,15,no,no,yes
15990,33,210,4,14,yes,yes,yes
26340,66,540,8,17,yes,no,yes
33490,100,728,8,14,no,no,no
30930,33,1000,24,14,yes,yes,yes
13990,33,210,4,14,yes,yes,yes
36280,66,270,4,17,no,no,no
31900,66,1000,24,14,yes,no,yes
21940,33,426,8,14,yes,no,yes
28990,66,527,16,15,yes,no,yes
15490,33,210,4,15,yes,yes,yes
25900,66,528,16,15,yes,no,yes
25990,100,420,8,15,yes,no,yes
20040,33,426,8,14,yes,no,yes
29430,33,1000,24,14,yes,yes,yes
20400,33,426,8,14,yes,no,yes
25940,33,528,16,14,yes,no,yes
17400,33,426,4,15,no,no,yes
15950,33,340,8,14,no,no,yes
20930,33,426,8,14,yes,yes,yes
21090,33,270,4,14,no,no,no
14990,33,340,4,14,yes,yes,yes
14080,33,340,4,14,yes,yes,yes
23440,100,426,4,14,no,no,yes
13790,33,340,4,14,no,no,yes
25900,66,528,16,14,yes,no,yes
14750,33,200,4,14,no,no,no
17040,33,426,4,14,no,no,yes
28900,33,1000,24,15,yes,no,yes
14680,33,340,4,15,no,no,yes
14990,33,340,4,14,yes,no,yes
22990,66,540,8,15,yes,no,yes
20490,33,270,4,14,no,no,no
18540,33,426,8,14,yes,no,yes
26180,66,428,16,17,yes,no,yes
19740,33,200,4,14,yes,no,no
28900,66,1000,16,14,yes,no,yes
19450,33,426,8,14,yes,no,yes
18900,66,426,4,14,no,no,yes
21900,66,426,8,14,yes,no,yes
43480,100,728,8,17,no,no,no
27490,100,420,8,17,yes,no,yes
16790,33,340,8,15,yes,no,yes
25900,33,1000,16,14,yes,no,yes
28990,100,420,8,17,yes,no,yes
23990,66,528,8,15,yes,yes,yes
30400,33,1000,24,14,yes,no,yes
21290,66,420,8,14,yes,yes,yes
18990,66,420,8,14,yes,yes,yes
18900,33,426,8,15,yes,no,yes
27990,66,527,16,15,yes,no,yes
24400,33,528,16,14,yes,no,yes
12490,25,100,4,14,no,no,no
22540,33,528,16,14,yes,no,yes
27180,75,428,16,17,yes,no,yes
24040,33,528,16,14,yes,no,yes
17250,33,340,4,14,no,no,no
29850,66,340,8,14,no,no,no
19980,33,340,8,17,yes,no,yes
18180,50,340,4,17,no,no,yes
20490,66,420,8,15,yes,yes,yes
19690,66,425,8,14,no,no,yes
11990,33,210,4,14,no,no,yes
17990,66,340,8,15,yes,no,yes
15590,66,212,4,14,no,no,yes
24790,100,420,8,15,yes,yes,yes
27400,33,1000,16,14,yes,no,yes
23450,33,528,16,14,yes,no,yes
13950,25,340,8,14,no,no,yes
14990,33,210,4,14,yes,yes,yes
21990,66,420,8,14,yes,no,yes
23440,66,426,8,14,yes,no,yes
20950,100,426,4,14,no,no,yes
28180,100,428,16,17,yes,no,yes
31900,100,1000,16,14,yes,no,yes
32080,66,270,4,15,no,no,no
13790,25,212,4,14,no,no,no
28900,100,528,16,15,yes,no,yes
21990,100,340,8,14,no,no,yes
24440,33,528,16,14,yes,no,yes
24080,66,540,8,15,yes,yes,yes
25490,100,420,8,15,yes,no,yes
29990,100,528,16,17,yes,no,yes
14450,50,214,4,14,no,no,yes
34540,100,1000,24,14,yes,no,yes
23490,100,420,8,15,yes,no,yes
21700,66,340,4,14,yes,yes,yes
24900,100,426,8,14,yes,no,yes
23990,75,428,16,15,yes,no,yes
28540,100,528,16,14,yes,no,yes
17450,66,340,8,14,no,no,yes
31990,66,527,16,17,yes,no,yes
19990,66,340,8,14,yes,yes,yes
18550,66,425,8,15,yes,no,yes
34900,100,1000,24,14,yes,no,yes
24700,66,420,8,15,yes,yes,yes
20400,33,426,8,15,yes,no,yes
18940,33,426,4,14,no,no,yes
19990,66,527,8,14,yes,yes,yes
17440,33,426,4,14,no,no,yes
28900,33,1000,24,14,yes,no,yes
18540,66,426,4,14,no,no,yes
16450,33,426,4,14,no,no,yes
22990,66,340,4,14,no,no,no
19990,66,420,8,14,yes,no,yes
24540,100,426,8,14,yes,no,yes
20950,66,426,8,14,yes,no,yes
31900,66,1000,24,15,yes,no,yes
19990,66,420,8,14,yes,yes,yes
21180,66,340,8,17,yes,no,yes
28750,66,1080,16,15,yes,no,yes
24490,100,527,8,15,yes,no,yes
11990,33,340,4,14,no,no,yes
33950,100,1000,24,14,yes,no,yes
21540,66,426,8,14,yes,no,yes
29450,33,1000,24,14,yes,no,yes
27440,66,528,16,14,yes,no,yes
30950,66,1000,24,14,yes,no,yes
13990,50,340,4,14,no,no,yes
16450,50,340,8,14,no,no,yes
20990,66,420,8,14,yes,yes,yes
28950,100,528,8,15,yes,no,yes
34900,100,1000,24,15,yes,no,yes
26280,33,270,4,15,no,no,no
29880,33,270,4,17,no,no,no
13990,50,210,4,14,no,no,yes
20440,66,426,4,14,no,no,yes
23780,25,212,4,17,no,no,no
19450,33,426,8,14,yes,no,yes
31950,66,1080,16,17,yes,no,yes
18900,33,426,8,14,yes,no,yes
22990,66,540,8,15,yes,yes,yes
19580,25,212,4,15,no,no,no
32990,66,1000,16,15,yes,no,yes
20440,33,426,8,14,yes,no,yes
16950,66,425,8,15,no,no,yes
36440,100,1000,24,14,yes,no,yes
15450,66,214,4,14,no,no,yes
17400,33,426,4,14,no,no,yes
23430,33,528,16,14,yes,yes,yes
20180,50,340,8,17,yes,no,yes
30440,33,1000,24,14,yes,no,yes
30480,33,270,4,17,no,no,no
20150,66,425,8,14,yes,yes,yes
19890,33,270,4,14,no,no,no
22990,66,428,16,15,yes,no,yes
28900,100,528,16,14,yes,no,yes
14690,33,212,4,14,no,no,yes
31540,66,1000,24,14,yes,no,yes
26880,33,270,4,15,no,no,no
24400,33,528,16,15,yes,no,yes
24900,100,426,8,15,yes,no,yes
17980,33,340,4,17,no,no,yes
17950,33,426,8,14,yes,no,yes
30040,33,1000,24,14,yes,no,yes
23950,100,426,8,14,yes,no,yes
20590,66,540,8,14,no,no,yes
19400,33,528,8,15,yes,no,yes
14950,33,214,4,14,no,no,yes
28900,33,1000,24,14,yes,no,yes
21890,33,212,8,15,yes,yes,yes
24940,33,720,16,14,yes,no,yes
28950,100,528,16,14,yes,no,yes
26440,33,720,16,14,yes,no,yes
14450,50,214,4,14,no,no,yes
20940,33,528,8,14,yes,no,yes
14880,66,340,4,15,no,no,yes
16490,66,212,4,15,no,no,yes
23450,100,528,8,14,yes,no,yes
34430,100,1000,24,14,yes,yes,yes
21450,66,730,8,15,yes,no,yes
22990,66,340,4,14,no,no,no
19950,33,528,8,14,yes,no,yes
13790,50,340,4,14,no,no,yes
29880,33,270,4,17,no,no,no
30930,33,1000,24,14,yes,yes,yes
17980,50,340,4,17,no,no,yes
15900,33,214,4,14,no,no,yes
20150,66,540,8,15,yes,yes,yes
16450,50,340,8,14,no,no,yes
12990,50,340,4,14,no,no,yes
14180,33,250,2,17,no,no,yes
33900,100,1000,24,14,yes,no,yes
31080,33,270,4,17,no,no,no
22400,33,1000,8,14,yes,no,yes
21900,66,528,8,15,yes,no,yes
26430,66,720,16,14,yes,yes,yes
11490,33,250,2,14,no,no,yes
19650,66,540,8,14,yes,no,yes
16980,50,340,4,14,yes,yes,yes
18400,66,214,4,14,no,no,yes
19990,66,528,8,15,yes,no,yes
15480,33,340,4,14,yes,yes,yes
23040,33,720,16,14,yes,no,yes
31930,66,1000,24,14,yes,yes,yes
24950,66,720,16,14,yes,no,yes
22990,66,540,8,15,yes,no,yes
39840,66,364,8,17,no,no,no
15990,66,340,4,14,yes,no,yes
26990,66,527,16,15,yes,yes,yes
29850,66,364,8,14,no,no,no
15950,33,340,8,14,no,no,yes
17280,33,212,4,14,yes,yes,yes
19950,66,340,4,14,yes,no,yes
22980,33,528,8,17,yes,no,yes
19740,33,200,4,14,yes,yes,no
35640,66,364,8,15,no,no,no
29150,66,1080,16,15,yes,yes,yes
9990,33,250,2,14,no,no,yes
20980,50,340,4,17,no,no,yes
19250,66,425,8,15,yes,yes,yes
17990,66,340,4,15,no,no,yes
31040,66,1000,24,14,yes,no,yes
20450,66,730,8,15,yes,no,yes
19180,33,340,4,17,yes,yes,yes
19890,33,270,4,14,no,no,no
21430,33,528,8,14,yes,yes,yes
20950,66,528,8,14,yes,no,yes
20990,66,420,8,14,yes,yes,yes
14990,33,340,4,14,yes,yes,yes
19990,66,420,8,14,yes,yes,yes
20950,66,528,8,14,yes,no,yes
21700,66,340,4,14,yes,yes,yes
22650,66,730,8,15,yes,no,yes
30450,66,1000,24,14,yes,no,yes
21280,66,425,8,14,yes,no,yes
20900,100,214,4,14,no,no,yes
11990,33,340,4,14,no,no,yes
23180,66,428,8,17,yes,yes,yes
13990,66,340,4,14,no,no,yes
23400,33,720,16,15,yes,no,yes
32080,66,270,4,15,no,no,no
16950,66,340,8,14,no,no,yes
26280,33,270,4,15,no,no,no
10880,33,250,2,15,no,no,yes
21900,66,528,8,14,yes,no,yes
31400,66,1000,24,14,yes,no,yes
11490,33,340,4,14,no,no,yes
27440,66,720,16,14,yes,no,yes
24900,33,720,16,15,yes,no,yes
21650,66,730,8,15,yes,yes,yes
19980,66,340,8,15,yes,yes,yes
11950,33,528,8,14,yes,no,yes
27450,100,720,16,14,yes,no,yes
14990,33,340,4,14,yes,yes,yes
30400,33,1000,24,15,yes,no,yes
20900,33,528,8,15,yes,no,yes
12990,33,340,4,14,yes,no,yes
12990,33,210,4,14,no,no,yes
13990,33,210,4,14,no,no,yes
15590,33,212,4,15,no,no,yes
29450,33,1000,24,14,yes,no,yes
14690,33,212,4,14,no,no,yes
17250,33,340,4,14,no,no,no
15680,33,250,2,17,no,no,yes
27950,33,1000,24,14,yes,no,yes
13950,33,214,4,14,no,no,yes
15880,33,340,4,15,yes,yes,yes
17400,33,214,4,15,no,no,yes
25680,33,270,4,15,no,no,no
17980,33,340,4,17,no,no,yes
18990,66,420,8,14,yes,yes,yes
14990,33,210,4,14,yes,yes,yes
25430,33,720,16,14,yes,yes,yes
19040,33,528,8,14,yes,no,yes
25540,66,720,16,14,yes,no,yes
31940,33,1000,24,14,yes,no,yes
20990,66,420,8,14,yes,yes,yes
25900,66,720,16,15,yes,no,yes
42920,100,728,8,17,no,no,no
15490,33,210,4,15,yes,yes,yes
22950,66,420,8,15,yes,no,yes
18400,66,214,4,15,no,no,yes
29430,33,1000,24,14,yes,yes,yes
19930,33,528,8,14,yes,yes,yes
15990,66,340,8,15,no,no,yes
20990,66,420,8,14,yes,no,yes
19600,66,425,8,15,yes,no,yes
30480,33,270,4,17,no,no,no
11990,33,210,4,14,no,no,yes
38720,100,728,8,15,no,no,no
14080,33,340,4,14,yes,yes,yes
19990,66,527,8,14,yes,no,yes
17790,50,340,4,15,no,no,yes
11950,25,214,4,14,no,no,yes
13990,33,210,4,14,yes,yes,yes
25900,66,720,16,14,yes,no,yes
20980,33,340,4,17,no,no,yes
19940,66,214,4,14,no,no,yes
28400,100,720,16,14,yes,no,yes
21050,66,730,8,15,yes,yes,yes
17950,66,420,4,14,yes,no,yes
17790,33,340,4,15,no,no,yes
27400,100,1000,8,14,yes,no,yes
20490,66,420,8,15,yes,no,yes
21980,66,540,8,15,yes,yes,yes
18180,66,340,4,17,no,no,yes
25940,100,528,8,14,yes,no,yes
17450,66,214,4,14,no,no,yes
23900,33,1000,8,14,yes,no,yes
31150,66,1080,16,17,yes,no,yes
24990,66,527,16,15,yes,no,yes
18880,66,340,8,15,yes,no,yes
13790,33,340,4,14,no,no,yes
19700,66,420,4,14,yes,yes,yes
19990,66,540,8,15,yes,no,yes
20590,66,425,8,15,no,no,yes
22280,66,425,8,14,yes,yes,yes
24400,100,528,8,15,yes,no,yes
15540,33,214,4,14,no,no,yes
16450,33,214,4,14,no,no,yes
18180,66,212,4,14,yes,yes,yes
18950,66,730,8,15,no,no,yes
27990,66,527,16,17,yes,no,yes
32940,66,1000,24,14,yes,no,yes
19990,66,527,8,14,yes,yes,yes
16180,33,340,4,17,no,no,yes
12380,33,250,2,15,no,no,yes
13950,25,340,8,14,no,no,yes
20900,33,528,8,14,yes,no,yes
25450,66,528,8,15,yes,no,yes
28400,100,720,16,15,yes,no,yes
19400,33,528,8,14,yes,no,yes
25990,66,527,16,15,yes,no,yes
36280,66,270,4,17,no,no,no
30040,33,1000,24,14,yes,no,yes
32950,100,1000,24,14,yes,no,yes
22440,100,214,4,14,no,no,yes
26340,66,540,8,17,yes,no,yes
21540,66,528,8,14,yes,no,yes
21090,33,270,4,14,no,no,no
16280,33,212,4,14,yes,no,yes
17040,33,214,4,14,no,no,yes
14680,33,340,4,15,no,no,yes
15990,33,210,4,14,yes,yes,yes
18940,33,214,4,14,no,no,yes
33540,100,1000,24,14,yes,no,yes
12490,25,100,4,14,no,no,no
24900,33,720,16,14,yes,no,yes
24930,100,528,8,14,yes,yes,yes
17400,33,214,4,14,no,no,yes
33900,100,1000,24,15,yes,no,yes
32930,100,728,8,14,no,no,no
28040,100,720,16,14,yes,no,yes
19950,100,214,4,14,no,no,yes
19690,66,425,8,14,no,no,yes
23930,33,720,16,14,yes,yes,yes
31400,66,1000,24,15,yes,no,yes
17440,33,214,4,14,no,no,yes
24040,100,528,8,14,yes,no,yes
19990,66,420,8,14,yes,no,yes
21180,66,340,4,17,no,no,yes
17180,66,212,4,14,yes,no,yes
24150,66,730,8,17,yes,no,yes
27950,66,1080,16,15,yes,no,yes
29940,100,720,16,14,yes,no,yes
15900,33,214,4,15,no,no,yes
35440,100,1000,24,14,yes,no,yes
20490,33,270,4,14,no,no,no
15590,66,212,4,14,no,no,yes
26880,33,270,4,15,no,no,no
20900,100,214,4,15,no,no,yes
20550,66,730,8,14,yes,no,yes
30440,33,1000,24,14,yes,no,yes
20540,100,214,4,14,no,no,yes
24080,66,540,8,15,yes,yes,yes
24540,33,720,16,14,yes,no,yes
22450,33,720,16,14,yes,no,yes
20490,66,420,8,15,yes,yes,yes
18990,66,420,8,14,yes,no,yes
23180,66,528,8,17,yes,no,yes
24900,66,1000,8,14,yes,no,yes
30990,66,1000,16,15,yes,no,yes
17990,66,340,8,14,yes,no,yes
28900,33,1000,24,15,yes,no,yes
22180,66,340,8,17,yes,no,yes
22440,33,528,8,14,yes,no,yes
23440,66,528,8,14,yes,no,yes
20540,33,528,8,14,yes,no,yes
19950,66,425,8,14,yes,yes,yes
18450,33,528,8,14,yes,no,yes
18750,66,425,8,14,yes,no,yes
20950,66,730,8,15,yes,no,yes
26290,66,270,4,14,no,no,no
14950,66,214,4,14,no,no,yes
23950,33,720,16,14,yes,no,yes
20990,33,212,8,14,yes,yes,yes
28540,33,1000,24,14,yes,no,yes
18040,66,214,4,14,no,no,yes
23400,33,720,16,14,yes,no,yes
30400,33,1000,24,14,yes,no,yes
14680,50,340,4,15,no,no,yes
34850,66,2100,16,15,yes,no,yes
24700,66,420,8,15,yes,yes,yes
19990,66,340,8,14,yes,yes,yes
24400,100,528,8,14,yes,no,yes
12880,33,340,4,15,no,no,yes
17080,66,340,4,14,yes,yes,yes
13490,33,210,4,15,no,no,yes
22430,66,528,8,14,yes,yes,yes
19790,33,528,8,15,yes,no,yes
14750,33,200,4,14,no,no,no
28930,100,720,16,14,yes,yes,yes
19990,66,428,8,15,yes,yes,yes
26040,50,720,16,15,yes,no,yes
27990,66,527,16,17,yes,no,yes
23540,33,720,16,15,yes,no,yes
17400,33,214,4,14,no,no,yes
30950,50,1000,24,15,yes,no,yes
19990,66,428,8,15,yes,yes,yes
25040,33,720,16,15,yes,no,yes
19990,66,528,8,15,yes,no,yes
30440,66,720,16,15,yes,no,yes
17780,33,340,4,17,no,no,yes
20900,66,214,4,14,no,no,yes
14990,33,340,4,15,yes,yes,yes
14890,66,212,4,14,no,no,yes
29950,33,1000,24,15,yes,no,yes
17590,66,540,8,14,no,no,yes
13950,33,214,4,14,no,no,yes
18900,33,528,8,15,yes,no,yes
12990,33,210,4,14,no,no,yes
17480,66,212,4,14,yes,yes,yes
15450,33,340,4,14,yes,yes,yes
25930,33,720,16,15,yes,yes,yes
18400,50,214,4,14,no,no,yes
19450,33,528,8,14,yes,no,yes
17040,33,214,4,14,no,no,yes
32940,33,1000,24,15,yes,no,yes
13590,50,340,4,14,no,no,yes
17780,50,340,4,17,no,no,yes
23900,33,720,16,15,yes,no,yes
22440,66,214,4,14,no,no,yes
28540,66,720,16,15,yes,no,yes
22180,66,340,8,17,yes,no,yes
17590,33,340,4,15,no,no,yes
34400,66,1000,24,15,yes,no,yes
17950,33,528,8,14,yes,no,yes
17450,50,340,4,14,yes,yes,yes
18040,50,214,4,14,no,no,yes
24430,33,528,8,14,yes,yes,yes
20900,66,214,4,15,no,no,yes
18990,66,420,8,14,yes,yes,yes
13950,50,214,4,14,no,no,yes
32040,50,1000,24,15,yes,no,yes
24950,66,528,8,14,yes,no,yes
17990,66,340,4,15,no,no,yes
29400,50,720,16,17,yes,no,yes
30900,33,1000,24,15,yes,no,yes
31930,33,1000,24,15,yes,yes,yes
16480,66,212,4,14,yes,no,yes
22400,33,1000,8,14,yes,no,yes
26940,33,720,16,15,yes,no,yes
20540,66,214,4,14,no,no,yes
14950,66,214,4,14,no,no,yes
23400,50,1000,8,14,yes,no,yes
23900,66,528,8,14,yes,no,yes
18280,66,425,8,14,yes,no,yes
14990,33,340,4,14,yes,yes,yes
20400,33,528,8,14,yes,no,yes
19990,66,527,8,14,yes,yes,yes
17590,66,425,8,15,no,no,yes
13490,33,210,4,15,no,no,yes
25440,33,720,16,15,yes,no,yes
33450,66,1000,24,15,yes,no,yes
31440,33,1000,24,15,yes,no,yes
25680,33,270,4,15,no,no,no
35430,66,1000,24,15,yes,yes,yes
19990,66,420,8,14,yes,yes,yes
14480,33,340,4,15,no,no,yes
22950,66,528,8,14,yes,no,yes
13950,33,340,4,14,yes,no,yes
20990,66,420,8,14,yes,no,yes
35400,50,1000,24,15,yes,no,yes
29430,66,528,8,14,yes,yes,yes
19990,66,420,8,14,yes,no,yes
30430,33,1000,24,15,yes,yes,yes
18990,66,420,8,14,yes,no,yes
32930,50,1000,24,15,yes,yes,yes
19790,33,528,8,15,yes,no,yes
24430,33,720,16,15,yes,yes,yes
14950,33,214,4,14,no,no,yes
19450,33,528,8,14,yes,no,yes
29540,33,1000,24,15,yes,no,yes
21890,33,212,8,15,yes,yes,yes
21180,66,340,4,17,no,no,yes
22980,33,528,8,17,yes,no,yes
20450,66,528,8,14,yes,no,yes
15990,66,340,8,15,no,no,yes
21940,33,528,8,14,yes,no,yes
25900,66,1000,8,14,yes,no,yes
15680,33,250,2,17,no,no,yes
19180,33,340,4,17,yes,yes,yes
12880,33,340,4,15,no,no,yes
24990,66,527,16,15,yes,no,yes
26930,50,720,16,15,yes,yes,yes
24450,33,720,16,15,yes,no,yes
25930,33,528,8,14,yes,yes,yes
26400,50,720,16,15,yes,no,yes
23080,66,730,8,15,yes,yes,yes
17990,66,340,8,14,yes,no,yes
16690,66,425,8,14,no,no,yes
27950,66,720,16,15,yes,no,yes
15880,33,340,4,15,yes,yes,yes
16950,66,340,8,14,no,no,yes
19990,66,420,8,14,yes,yes,yes
21040,50,528,8,14,yes,no,yes
21400,50,528,8,14,yes,no,yes
11990,33,210,4,14,no,no,yes
22990,66,340,4,14,no,no,no
20450,50,528,8,14,yes,no,yes
13990,66,340,4,14,no,no,yes
19990,66,527,8,14,yes,no,yes
20490,66,420,8,15,yes,yes,yes
15490,33,210,4,15,yes,yes,yes
15990,33,210,4,14,yes,yes,yes
17400,33,214,4,15,no,no,yes
22940,50,528,8,14,yes,no,yes
18540,33,528,8,14,yes,no,yes
15990,66,540,4,14,yes,no,yes
28900,66,720,16,15,yes,no,yes
17590,50,340,4,15,no,no,yes
14080,33,340,4,14,yes,yes,yes
19280,66,425,8,14,yes,yes,yes
22950,33,720,16,15,yes,no,yes
15950,33,340,8,14,no,no,yes
37900,66,1000,24,15,yes,no,yes
12990,33,340,4,14,yes,no,yes
25440,66,528,8,14,yes,no,yes
21400,50,528,8,15,yes,no,yes
21990,66,528,8,15,yes,yes,yes
30990,66,1000,16,15,yes,no,yes
15900,33,214,4,14,no,no,yes
31900,66,720,16,17,yes,no,yes
18900,33,528,8,14,yes,no,yes
31900,50,1000,24,15,yes,no,yes
13990,33,210,4,14,no,no,yes
18880,66,340,8,15,yes,no,yes
15900,33,214,4,15,no,no,yes
26930,50,528,8,14,yes,yes,yes
14480,50,340,4,15,no,no,yes
11950,25,214,4,14,no,no,yes
20780,50,340,4,17,no,no,yes
33940,50,1000,24,15,yes,no,yes
21990,66,730,8,15,yes,no,yes
11990,33,340,4,14,no,no,yes
34540,66,1000,24,15,yes,no,yes
23180,66,528,8,17,yes,no,yes
17950,66,340,4,14,yes,no,yes
25990,66,527,16,15,yes,no,yes
27940,50,720,16,15,yes,no,yes
33490,100,728,8,14,no,no,no
17450,50,214,4,14,no,no,yes
23900,66,528,8,15,yes,no,yes
18180,66,340,4,17,no,no,yes
20490,66,420,8,15,yes,no,yes
