ID,Date,Price,Bedrooms,Bathrooms,Sqft_living,Sqft_lot,Floors,Waterfront,View,Condition,Grade,Sqft_above,Sqft_basement,Yr_built,Yr_renovated,zipcode,Lat,Long,Sqft_living15,Sqft_lot15
11138,20140820T000000,550000,4,3,2760,13113,1,0,0,4,8,1760,1000,1974,0,98028,47.7669,-122.268,1900,13113
11139,20150129T000000,485000,3,2.75,2650,12350,1,0,0,4,7,1470,1180,1975,0,98028,47.7669,-122.268,1950,14075
11140,20140709T000000,470000,4,2.25,2380,17199,2,0,0,3,8,1530,850,1979,0,98028,47.7668,-122.27,2280,11529
11141,20140821T000000,450000,3,1.75,2150,13789,1,0,0,4,8,1610,540,1966,0,98155,47.7591,-122.295,2150,15480
11142,20150406T000000,383000,4,2.5,1850,8310,1,0,0,3,7,1200,650,1962,0,98155,47.7717,-122.29,1840,10080
11143,20141210T000000,409950,5,2.25,1790,10300,1,0,0,3,7,1270,520,1961,0,98155,47.7718,-122.292,1790,10300
11144,20141209T000000,1.80E+06,5,3.75,4320,39094,2,1,4,3,8,4320,0,1938,0,98155,47.7519,-122.276,1920,7750
11145,20141001T000000,1.68E+06,5,3.5,5170,7197,3,1,4,3,11,3520,1650,1998,0,98155,47.7561,-122.271,3020,12880
11146,20140923T000000,243500,4,2.5,2300,15188,2,0,0,4,7,2300,0,1966,0,98042,47.3683,-122.164,1820,10125
11147,20140626T000000,150000,3,1,1310,9612,1,0,0,3,7,960,350,1962,0,98001,47.2958,-122.285,1310,9812
11148,20140606T000000,200000,2,1,1730,9610,1,0,0,3,7,1380,350,1962,0,98001,47.2956,-122.285,1310,9812
11149,20150408T000000,195000,3,1,1310,9554,1,0,0,3,7,960,350,1962,0,98001,47.2949,-122.285,1310,9845
11150,20140610T000000,199500,3,1,920,9812,1,0,0,4,7,920,0,1962,0,98001,47.2958,-122.284,1188,9812
11151,20140708T000000,115000,1,2,1150,9812,1,0,0,4,7,1150,0,1962,0,98001,47.2951,-122.284,1200,9812
11152,20141125T000000,227000,1,2,1150,9812,1,0,0,4,7,1150,0,1962,0,98001,47.2951,-122.284,1200,9812
11153,20150410T000000,299999,3,2.5,2380,9719,2,0,0,3,8,2380,0,2001,0,98001,47.2932,-122.283,2830,11505
11154,20141117T000000,220000,3,1.5,1600,10548,1,0,0,4,7,1600,0,1962,0,98001,47.2925,-122.284,2880,13609
11155,20140913T000000,295000,2,1.75,1560,43748,2,0,0,3,8,1560,0,1967,2000,98065,47.5729,-121.676,1000,24602
11156,20140530T000000,459900,3,1.75,2580,11000,1,0,0,4,7,1290,1290,1951,0,98006,47.5646,-122.181,2280,17643
11157,20140619T000000,659500,4,3,2620,18362,1,0,0,4,8,1870,750,1956,0,98006,47.5646,-122.184,2630,16792
11158,20140919T000000,515000,3,1.75,1600,20873,1,0,0,3,8,1600,0,1955,0,98006,47.5632,-122.182,2640,18364
11159,20141117T000000,453000,3,1.75,1430,20193,1,0,0,3,7,1430,0,1955,0,98006,47.5619,-122.183,2140,18364
11160,20150219T000000,689000,4,2.5,2440,11700,1,0,0,5,8,1480,960,1961,0,98006,47.5606,-122.184,2140,10807
11161,20150305T000000,675000,4,2.5,1770,9858,1,0,2,3,8,1770,0,1971,0,98155,47.7382,-122.287,2470,9858
11162,20150209T000000,648000,5,2.5,2210,10772,1,0,2,3,9,1430,780,1964,0,98155,47.7383,-122.288,2720,9858
11163,20150129T000000,300000,3,2.75,2340,12282,1,0,2,3,8,1470,870,1978,0,98155,47.7379,-122.289,2640,8887
11164,20141001T000000,465000,4,1.75,1730,11700,1,0,0,3,7,880,850,1956,0,98008,47.6031,-122.13,1570,7820
11165,20140623T000000,453000,4,1.75,2120,7420,1,0,0,4,7,1060,1060,1956,0,98008,47.6019,-122.13,1540,7420
11166,20141103T000000,455000,4,2.5,1320,7000,1,0,0,4,7,1320,0,1956,0,98008,47.6007,-122.127,1550,8610
11167,20140621T000000,418000,4,1.5,1550,9176,1,0,0,3,7,1000,550,1956,0,98008,47.6005,-122.129,1730,8539
11168,20140917T000000,375000,4,1.5,1770,6650,1,0,0,3,7,1770,0,1958,0,98008,47.6011,-122.124,1600,7000
11169,20140513T000000,523000,3,1.5,1240,7735,1,0,0,4,7,1240,0,1957,0,98008,47.601,-122.122,1260,7500
11170,20140924T000000,447000,3,1,1310,7000,1,0,0,4,7,1310,0,1958,0,98008,47.6019,-122.123,1280,7300
11171,20140514T000000,562000,3,1.5,1830,8000,1,0,0,4,7,1830,0,1957,0,98008,47.6017,-122.122,1310,7500
11172,20140624T000000,405000,3,2.75,1310,7300,1,0,0,3,7,1310,0,1957,0,98008,47.6016,-122.123,1310,7030
11173,20140804T000000,367400,4,1.5,1280,7400,1,0,0,3,7,1280,0,1958,0,98008,47.6023,-122.123,1310,7400
11174,20141013T000000,380000,4,1.75,1760,7300,1,0,0,3,7,880,880,1956,0,98008,47.6034,-122.125,1680,7500
11175,20140522T000000,385000,3,1,1250,7300,1,0,0,4,7,1250,0,1956,0,98008,47.6032,-122.125,1540,7400
11176,20141104T000000,425000,4,1.5,1620,7875,1,0,0,3,7,1620,0,1956,0,98008,47.6041,-122.126,1890,8400
11177,20150414T000000,412000,3,1.5,1320,8000,1,0,0,3,7,1320,0,1957,0,98008,47.6027,-122.122,1720,8100
11178,20140615T000000,416000,3,1,1110,12150,1,0,0,4,7,1110,0,1957,0,98008,47.6034,-122.122,1490,8200
11179,20140615T000000,506000,5,3,2430,8000,1,0,0,4,7,1370,1060,1957,0,98008,47.603,-122.12,1770,8000
11180,20140919T000000,395000,4,1.75,2060,7900,1,0,0,4,7,1070,990,1957,0,98008,47.6028,-122.12,1830,8000
11181,20150316T000000,550000,3,1.75,1440,8957,1,0,0,4,7,1440,0,1957,0,98008,47.6008,-122.118,1340,8780
11182,20150327T000000,485000,4,2.25,1850,9911,1,0,0,4,7,1850,0,1957,0,98008,47.6019,-122.116,1650,8670
11183,20150406T000000,554000,3,2,1910,9001,1,0,0,4,7,1910,0,1957,0,98008,47.6037,-122.119,2040,8700
11184,20150327T000000,650000,5,2.25,2400,13450,1,0,0,5,7,1200,1200,1957,0,98008,47.6007,-122.117,1950,10361
11185,20140911T000000,662500,6,2.25,2450,25600,1,0,2,3,7,1340,1110,1957,0,98008,47.6061,-122.117,1850,10230
11186,20140819T000000,525000,3,1.75,1520,8835,1,0,0,4,7,1520,0,1957,0,98008,47.6054,-122.118,1760,8580
11187,20150317T000000,544950,3,1.75,1830,7371,1,0,0,3,7,1830,0,1957,0,98008,47.6059,-122.121,1600,7700
11188,20140723T000000,394950,3,2.5,1090,7700,1,0,0,4,7,1090,0,1957,0,98008,47.607,-122.12,1740,7700
11189,20140813T000000,415950,3,1.75,1150,7700,1,0,0,3,7,1150,0,1957,0,98008,47.6048,-122.121,1650,8000
11190,20141208T000000,458450,4,1,1330,9715,1,0,0,4,7,970,360,1957,0,98008,47.6038,-122.122,1590,8400
11191,20150414T000000,430000,4,1.75,2070,9120,1,0,0,4,7,1250,820,1958,0,98008,47.6045,-122.123,1650,8400
11192,20140825T000000,450000,3,1.75,1360,5445,1,0,0,4,7,1360,0,1957,0,98008,47.6071,-122.123,1570,7840
11193,20140923T000000,502550,3,1.75,1770,7875,1,0,0,4,7,1170,600,1958,0,98008,47.606,-122.125,1670,8000
11194,20140730T000000,618000,4,2.25,2530,8736,1,0,0,4,7,1210,1320,1958,0,98008,47.6049,-122.126,1720,8500
11195,20141015T000000,478000,4,2,1690,8208,1,0,0,4,7,1210,480,1958,0,98008,47.6052,-122.126,1620,8496
11196,20140506T000000,404000,4,1.75,1840,10720,1,0,0,3,7,960,880,1958,0,98008,47.6074,-122.125,1840,9044
11197,20141007T000000,400000,5,2.25,2070,10488,1,0,0,4,7,1080,990,1958,0,98008,47.6095,-122.122,1740,9225
11198,20140606T000000,455000,4,2.25,1740,8449,1,0,0,4,7,1170,570,1958,0,98008,47.6079,-122.123,1980,11175
11199,20140922T000000,415500,3,1.5,1240,12400,1,0,0,3,7,1240,0,1958,0,98007,47.607,-122.132,1640,9600
11200,20140731T000000,415000,3,1,1300,7975,1,0,0,4,7,1300,0,1958,0,98008,47.611,-122.122,1570,9075
11201,20150123T000000,480000,5,2,2590,8610,1,0,0,4,7,1340,1250,1958,0,98008,47.6112,-122.126,1750,8610
11202,20141008T000000,497500,5,1.5,2170,8610,1,0,0,4,7,1230,940,1959,0,98008,47.6111,-122.126,1670,8610
11203,20140814T000000,548000,4,2,2100,8880,1,0,0,4,7,2100,0,1958,0,98008,47.6115,-122.124,1280,9102
11204,20150326T000000,250000,4,1.75,1910,8250,1,0,0,4,7,1910,0,1959,0,98008,47.6131,-122.123,1500,8250
11205,20140812T000000,425000,3,1,1320,7076,1,0,0,4,7,1320,0,1959,0,98008,47.6131,-122.123,1510,9000
11206,20140707T000000,480000,3,2.25,1680,9090,1,0,0,4,7,1130,550,1959,0,98008,47.6068,-122.13,1960,9090
11207,20150210T000000,466200,3,1.5,1340,8856,1,0,0,4,7,1340,0,1959,0,98008,47.6094,-122.126,1850,8740
11208,20140825T000000,534000,5,1.75,2120,8625,1,0,0,3,7,1200,920,1959,0,98008,47.6118,-122.131,1930,8625
11209,20141201T000000,480000,3,1,1160,8800,1,0,0,4,7,1160,0,1959,0,98008,47.6112,-122.128,1750,8400
11210,20140922T000000,390000,3,1.5,1180,7700,1,0,0,4,7,1180,0,1959,0,98007,47.6133,-122.133,1510,8800
11211,20141113T000000,400000,3,1.5,1510,8360,1,0,0,3,7,1120,390,1960,0,98007,47.6119,-122.133,1700,8360
11212,20141124T000000,520000,3,2,1670,8800,1,0,0,4,7,1150,520,1961,0,98008,47.6096,-122.132,2020,8250
11213,20140711T000000,412000,4,1.75,1430,10500,1,0,0,4,7,1130,300,1960,0,98007,47.6083,-122.132,2070,8640
11214,20141113T000000,465000,3,1.75,2760,9137,1,0,0,3,7,1380,1380,1960,0,98007,47.6079,-122.132,1980,9137
11215,20150422T000000,797000,4,2.75,2650,8610,2,0,0,3,8,2650,0,1959,2007,98008,47.6155,-122.121,1680,8316
11216,20150407T000000,432000,3,1.75,1550,8134,1,0,0,4,7,1550,0,1959,0,98008,47.6136,-122.121,1360,8000
11217,20140922T000000,699900,4,2.25,2380,16236,1,0,0,3,7,1540,840,1961,0,98008,47.6126,-122.12,2230,8925
11218,20140902T000000,650000,4,3,2900,15535,1,0,2,4,7,1870,1030,1961,0,98008,47.612,-122.119,2330,10217
11219,20140930T000000,527000,4,2.25,2380,5250,1,0,0,4,7,1410,970,1961,0,98008,47.6164,-122.115,2150,8560
11220,20150213T000000,610000,6,2.75,2040,8560,1,0,2,4,7,1100,940,1961,0,98008,47.616,-122.115,2230,8560
11221,20150423T000000,696000,3,2.5,1670,8023,1,0,0,5,7,1170,500,1960,0,98008,47.615,-122.117,1960,8964
11222,20140826T000000,657000,5,2.5,2530,10190,1,0,0,4,7,1290,1240,1960,0,98008,47.616,-122.115,2040,8560
11223,20140725T000000,750000,5,3,2230,8560,1,0,0,3,8,1150,1080,1960,2014,98008,47.6154,-122.115,2040,8560
11224,20140918T000000,525126,5,2.25,1950,8025,1,0,2,3,7,1150,800,1960,0,98008,47.6159,-122.114,1780,8560
11225,20141230T000000,621000,4,2.75,1950,6930,1,0,2,4,7,1250,700,1960,0,98008,47.616,-122.113,1950,8560
11226,20150409T000000,575000,4,1.75,2330,8800,1,0,2,4,7,1260,1070,1961,0,98008,47.6148,-122.113,2270,8800
11227,20141113T000000,630000,4,2.5,2100,8800,1,0,2,4,7,1240,860,1960,0,98008,47.6146,-122.114,2000,8800
11228,20140604T000000,565000,5,2.5,2650,11455,1,0,0,3,7,1400,1250,1961,0,98008,47.6141,-122.116,1960,9880
11229,20140714T000000,516130,3,1.75,1510,8250,1,0,0,4,8,1510,0,1962,0,98008,47.6183,-122.113,1770,8250
11230,20150423T000000,665000,4,2.25,2340,5300,1,0,0,5,8,1700,640,1963,0,98008,47.6202,-122.112,1890,8250
11231,20150506T000000,515000,3,2.5,3000,8250,1,0,0,4,8,1760,1240,1963,0,98008,47.6191,-122.112,2040,8250
11232,20140625T000000,530000,5,2.25,2140,7910,1,0,0,3,7,1070,1070,1962,0,98007,47.6071,-122.137,1680,8700
11233,20140919T000000,469950,3,2.25,1620,8701,1,0,0,3,7,1220,400,1962,0,98007,47.6071,-122.137,1600,7910
11234,20140603T000000,400000,3,1.5,1200,4800,1,0,0,4,7,1200,0,1962,0,98007,47.6084,-122.136,1510,7668
11235,20141117T000000,427000,3,1,1200,5252,1,0,0,3,7,1200,0,1962,0,98007,47.6075,-122.134,1800,7920
11236,20141010T000000,525000,4,1.75,1820,6600,1,0,0,5,7,1820,0,1960,0,98007,47.606,-122.135,1430,8800
11237,20140516T000000,330000,3,1.5,1170,4950,1,0,0,4,7,1170,0,1960,0,98007,47.6057,-122.135,1570,7700
11238,20141017T000000,465000,3,2.25,1920,7300,1,0,0,3,7,1240,680,1961,0,98008,47.6078,-122.128,1920,7700
11239,20140820T000000,440000,3,1.75,1430,8400,1,0,0,4,7,1430,0,1961,0,98008,47.6073,-122.127,1570,7800
11240,20150317T000000,670000,4,1.75,1930,9310,1,0,0,4,9,1930,0,1968,0,98008,47.6158,-122.108,2110,10290
11241,20140923T000000,643403,3,2.5,2350,9648,1,0,0,4,9,2350,0,1966,0,98008,47.6156,-122.108,2320,10512
11242,20150219T000000,1.16E+06,5,1.75,2870,9680,1,0,4,5,9,1440,1430,1966,0,98008,47.6122,-122.111,2940,9729
11243,20140625T000000,905000,5,3.5,3100,10200,1,0,4,3,9,1660,1440,1970,0,98008,47.6134,-122.112,2700,10455
11244,20150408T000000,954500,3,2.25,2440,9689,1,0,2,4,8,1830,610,1974,0,98008,47.6141,-122.111,2730,9689
11245,20140529T000000,1.36E+06,5,3.5,5960,13703,2,0,2,3,10,4770,1190,1984,0,98008,47.6151,-122.107,2810,17320
11246,20141222T000000,625000,4,2.25,2660,22194,1,0,0,4,8,2180,480,1977,0,98008,47.6142,-122.107,2660,18135
11247,20140820T000000,461000,3,1.75,1420,5170,1,0,0,4,7,1420,0,1963,0,98007,47.6151,-122.145,2250,7700
11248,20141007T000000,527500,5,2.25,2530,8250,2,0,0,4,7,2530,0,1961,0,98007,47.6117,-122.134,2020,8250
11249,20140905T000000,460000,3,1.75,1420,8250,1,0,0,4,7,1420,0,1960,0,98007,47.6112,-122.133,2020,8250
11250,20141020T000000,539000,7,2.25,2620,6890,2,0,0,4,7,2620,0,1961,0,98007,47.6123,-122.134,2070,7910
11251,20140806T000000,509500,5,2.25,2060,9000,1,0,0,4,7,1320,740,1961,0,98007,47.6122,-122.137,2050,8800
11252,20140805T000000,416000,4,1.75,1980,7840,1,0,0,4,7,990,990,1961,0,98008,47.6226,-122.115,1520,8400
11253,20141119T000000,415000,3,1.5,1090,8400,1,0,0,4,7,1090,0,1966,0,98008,47.6219,-122.115,1320,8400
11254,20140506T000000,390000,3,1.75,1260,6500,1,0,0,4,7,1260,0,1966,0,98008,47.6224,-122.116,1500,7700
11255,20150211T000000,447000,3,1,1220,7200,1,0,0,4,7,1220,0,1965,0,98008,47.6218,-122.116,1320,7200
11256,20140616T000000,418000,4,1.5,1220,10580,1,0,0,3,7,1220,0,1965,0,98008,47.6205,-122.116,1350,7800
11257,20140923T000000,420000,3,1.75,1230,10005,1,0,0,4,7,1230,0,1963,0,98008,47.621,-122.114,1530,8560
11258,20140609T000000,502000,3,1.75,1300,8800,1,0,0,4,8,1300,0,1963,0,98008,47.6199,-122.116,1350,8800
11259,20140502T000000,420000,3,2.25,2000,8030,1,0,0,4,8,1000,1000,1963,0,98008,47.6188,-122.114,2070,8250
11260,20150325T000000,2.40E+06,4,4.25,4890,15188,2,0,2,3,11,3090,1800,1999,0,98040,47.5602,-122.227,3470,16201
11261,20141027T000000,2.20E+06,4,3.25,4250,18000,2,0,3,5,10,3350,900,1980,0,98040,47.5612,-122.229,3790,14537
11262,20140909T000000,154000,2,1,1040,20524,1,0,3,3,6,1040,0,1949,1989,98014,47.6981,-121.875,1880,38996
11263,20140521T000000,420850,1,1,960,40946,1,0,0,5,5,960,0,1945,0,98014,47.6951,-121.864,1320,20350
11264,20140910T000000,720000,3,3.25,3410,25741,2,0,0,4,8,3410,0,1993,0,98014,47.6929,-121.868,1660,25865
11265,20140822T000000,935000,3,3.25,3710,38509,2,0,0,3,10,3710,0,1998,0,98014,47.693,-121.868,1680,25865
11266,20141218T000000,405000,2,0.75,1160,15029,1,0,0,4,6,870,290,1937,0,98014,47.6929,-121.87,1870,25346
11267,20141217T000000,598800,1,1,1090,32010,1,0,0,4,6,1090,0,1958,0,98014,47.6928,-121.87,1870,25346
11268,20150415T000000,425000,3,1.5,1680,8000,1.5,0,0,3,7,1680,0,2012,0,98014,47.6923,-121.869,1990,26336
11269,20141028T000000,370000,3,1.75,1620,37913,2,0,0,4,7,1620,0,1953,1975,98001,47.2875,-122.289,2190,21518
11270,20150316T000000,363000,3,0.75,2510,20000,2,0,0,4,7,2510,0,1961,0,98001,47.2871,-122.287,2130,20000
11271,20150409T000000,624950,3,2.5,2060,4730,2,0,0,4,8,2060,0,1994,0,98033,47.6874,-122.178,1980,5010
11272,20150511T000000,739000,3,2.25,2220,10530,1,0,0,4,8,1700,520,1974,0,98052,47.6383,-122.098,2500,10014
11273,20140725T000000,715000,4,2.5,2370,10000,1,0,0,5,8,1660,710,1974,0,98052,47.6383,-122.099,2480,9875
11274,20150413T000000,650000,2,1.5,1440,136778,1,0,0,4,8,1140,300,1956,0,98072,47.7608,-122.118,1740,21600
11275,20140801T000000,590000,3,2.75,2550,54014,2,0,0,4,8,1980,570,1967,0,98072,47.7596,-122.117,2180,21600
11276,20150309T000000,535900,3,2.25,1880,10880,1,0,0,3,8,1480,400,1975,0,98008,47.5937,-122.116,2120,10240
11277,20140806T000000,532500,4,2.5,2490,8750,2,0,0,3,8,2040,450,1976,0,98008,47.5931,-122.116,2120,10240
11278,20150209T000000,315000,3,1.75,1410,15134,1,0,0,3,7,1410,0,1980,0,98014,47.6931,-121.921,1770,15337
11279,20140729T000000,441000,3,2,1720,15000,1,0,0,3,9,1720,0,2011,0,98014,47.6927,-121.92,1900,15337
11280,20140724T000000,335000,3,1.75,1730,15003,1,0,0,3,7,1150,580,1980,0,98014,47.6923,-121.92,1900,15483
11281,20140819T000000,399000,3,2,2100,31550,1,0,0,3,8,2100,0,2010,0,98014,47.6907,-121.917,1860,18452
11282,20150120T000000,342000,3,1.75,1660,16275,2,0,0,3,7,1660,0,1990,0,98014,47.6903,-121.915,1520,16275
11283,20140905T000000,307000,3,1.75,1410,16105,1,0,0,3,7,1410,0,1982,0,98014,47.6927,-121.913,1550,18615
11284,20141107T000000,470950,3,2.5,2560,16420,2,0,0,4,8,2560,0,1989,0,98014,47.6916,-121.916,2120,16298
11285,20140916T000000,430000,3,2.75,2600,12860,1,0,0,3,7,1350,1250,1965,0,98014,47.695,-121.918,2260,12954
11286,20140619T000000,805000,3,3,3910,19023,2,0,0,3,11,3910,0,1985,0,98014,47.6953,-121.914,1860,15001
11287,20140828T000000,475000,3,1.75,1870,25157,2,0,0,3,7,1870,0,1978,0,98014,47.695,-121.915,1870,15391
11288,20141017T000000,418000,3,1.75,1500,19113,1,0,0,3,7,1500,0,1984,0,98014,47.6976,-121.916,1820,18151
11289,20140826T000000,420000,3,2.25,2020,21010,2,0,0,3,7,2020,0,1995,0,98014,47.6988,-121.915,1850,18151
11290,20150414T000000,375000,3,1.75,1370,19550,1,0,0,3,7,1370,0,1978,2006,98014,47.7002,-121.912,1430,17550
11291,20150224T000000,375000,3,1.75,2190,17550,1,0,0,3,7,2190,0,1989,0,98014,47.6984,-121.912,1700,17550
11292,20141023T000000,399950,3,1.75,2450,15001,1,0,0,3,7,1980,470,1989,0,98014,47.6957,-121.913,1790,15323
11293,20141230T000000,340000,3,2,1570,14992,1,0,0,3,8,1570,0,2001,0,98014,47.6965,-121.922,1640,15000
11294,20140606T000000,407193,4,2,1880,14653,2,0,0,3,8,1880,0,1978,0,98014,47.6959,-121.921,1750,14858
11295,20150224T000000,323000,3,1.75,1950,15037,1,0,0,3,7,1950,0,1989,0,98014,47.6892,-121.913,1760,15181
11296,20141002T000000,340000,4,1.75,1680,15084,1,0,0,4,7,840,840,1979,0,98014,47.6895,-121.912,1800,15092
11297,20140629T000000,345000,3,2,1610,15005,1,0,0,4,7,1610,0,1986,0,98014,47.6886,-121.911,1610,15479
11298,20141030T000000,325000,3,2,1670,17071,1,0,0,3,7,1100,570,1988,0,98014,47.69,-121.913,1660,15593
11299,20140827T000000,470000,4,2,2180,17180,2,0,0,4,7,2180,0,1977,0,98014,47.698,-121.92,1880,14043
11300,20150325T000000,660000,3,3.5,3600,37982,2,0,0,4,8,3600,0,1996,0,98014,47.6982,-121.917,2050,18019
11301,20140623T000000,400000,4,1.75,1700,20283,1.5,0,0,3,7,1340,360,1965,0,98019,47.7694,-121.903,1680,21369
11302,20140811T000000,289275,3,2,2860,24046,1,0,0,3,9,1700,1160,1985,0,98019,47.7718,-121.904,1460,13648
11303,20140811T000000,325000,2,1,1100,17817,1,0,0,3,7,620,480,1980,0,98019,47.7728,-121.9,1790,20009
11304,20150205T000000,599900,3,1.5,2605,12030,1,0,0,3,8,1355,1250,2003,0,98019,47.7725,-121.899,1590,15242
11305,20140526T000000,460000,2,1.5,2730,19877,1,0,0,4,8,1570,1160,1976,0,98019,47.7698,-121.898,1450,19509
11306,20150302T000000,265000,2,1.5,1440,22081,2,0,0,3,7,1440,0,1990,0,98019,47.7698,-121.896,1440,19544
11307,20140509T000000,336900,3,1.75,1780,120661,1,0,0,4,6,1780,0,1979,0,98019,47.7731,-121.897,1440,25000
11308,20140618T000000,330000,3,2.5,1600,26977,2,0,0,3,8,1600,0,2005,0,98019,47.7736,-121.901,1790,27743
11309,20140822T000000,250000,3,1,1640,26127,2,0,0,3,6,1640,0,1975,0,98019,47.7656,-121.905,1620,25788
11310,20141011T000000,400000,1,1,1390,60984,1,0,0,3,6,1390,0,1960,0,98019,47.7652,-121.903,1620,24225
11311,20150402T000000,387000,3,1.5,1620,21929,2,0,0,3,7,1620,0,1990,0,98019,47.767,-121.903,1600,21679
11312,20140609T000000,265000,2,1,1000,31505,1,0,0,3,6,1000,0,1960,0,98019,47.7659,-121.899,1560,22597
11313,20141205T000000,320000,2,1,1070,32633,1,0,0,4,6,1070,0,1930,0,98059,47.4716,-122.078,1360,32156
11314,20141022T000000,352000,2,0.75,760,33801,1,0,0,4,4,760,0,1931,0,98059,47.4703,-122.076,1100,39504
11315,20140605T000000,545000,3,1.75,1700,51649,1.5,0,0,5,6,1700,0,1931,0,98059,47.4704,-122.076,1100,39504
11316,20140820T000000,240000,3,1,1340,7000,1,0,0,4,7,1340,0,1978,0,98042,47.3742,-122.149,1850,7904
11317,20150508T000000,240000,3,1,1310,7125,1,0,0,4,7,1310,0,1978,0,98042,47.3739,-122.148,1650,7290
11318,20140825T000000,225000,3,2.5,1750,7490,1,0,0,4,7,1180,570,1979,0,98042,47.3746,-122.149,1570,7490
11319,20141223T000000,250000,3,1.5,1072,4339,2,0,0,3,7,1072,0,2009,0,98042,47.386,-122.162,1443,4341
11320,20141117T000000,279500,4,2.5,1613,4338,2,0,0,3,7,1613,0,2009,0,98042,47.3859,-122.162,1427,4341
11321,20140929T000000,260000,3,2.5,1427,4337,2,0,0,3,7,1427,0,2009,0,98042,47.3857,-122.162,1443,4347
11322,20140811T000000,725000,3,2.5,3410,41022,2,0,0,3,11,3410,0,1990,0,98042,47.3228,-122.08,2150,21429
11323,20140513T000000,273000,4,1.5,2180,22870,1,0,0,4,6,1280,900,1954,1975,98042,47.3187,-122.081,2420,22614
11324,20141020T000000,425000,4,2.25,3680,26266,2,0,0,4,9,3680,0,1981,0,98042,47.3219,-122.085,2340,19939
11325,20141205T000000,357000,4,2.75,2700,49428,1,0,0,4,9,2700,0,1988,0,98042,47.3168,-122.079,2728,85905
11326,20140623T000000,249000,3,1,1000,19204,1,0,0,3,7,1000,0,1968,2010,98042,47.3167,-122.081,2450,25927
11327,20140724T000000,985000,4,3.25,4030,36762,2,0,0,3,11,4030,0,1988,0,98077,47.7235,-122.039,4090,40371
11328,20141007T000000,1.37E+06,4,4.75,5310,57346,2,0,0,4,11,5310,0,1989,0,98077,47.7285,-122.042,4180,47443
11329,20140626T000000,910000,4,3.5,4040,50479,2,0,0,3,11,4040,0,1987,0,98077,47.7196,-122.048,3770,40899
11330,20140827T000000,1.25E+06,4,3.75,3830,41263,2,0,0,4,11,3830,0,1990,0,98077,47.7237,-122.042,5600,56568
11331,20141201T000000,1.04E+06,4,4,4090,51908,2,0,0,3,11,4090,0,1991,0,98077,47.7226,-122.039,4290,41655
11332,20150210T000000,898000,4,2.5,3700,63991,2,0,0,3,10,3700,0,1992,0,98077,47.7319,-122.051,3210,47215
11333,20150429T000000,783350,4,2.5,3290,35001,2,0,0,3,10,3290,0,1991,0,98077,47.7231,-122.038,4090,40371
11334,20150218T000000,896000,4,2.5,3560,46644,2,0,0,3,11,3560,0,1992,0,98077,47.7268,-122.05,3520,50261
11335,20150427T000000,1.40E+06,4,3.5,4380,66613,1.5,0,0,3,11,4380,0,1993,0,98077,47.7279,-122.048,4010,70109
11336,20140627T000000,1.82E+06,4,4.5,6640,53330,2,0,0,3,12,6640,0,1993,0,98077,47.7283,-122.046,4620,68625
11337,20150413T000000,1.64E+06,5,4,4780,118047,2,0,0,3,11,4780,0,1994,0,98077,47.7243,-122.052,4040,31760
11338,20141008T000000,970000,3,3.5,3840,53696,2,0,0,3,9,3840,0,1996,0,98077,47.7322,-122.035,3810,35181
11339,20140926T000000,820000,3,2.5,2950,35108,1.5,0,0,3,10,2950,0,1995,0,98077,47.7316,-122.035,3810,35181
11340,20140611T000000,875000,4,2.5,3470,32109,2,0,0,3,10,3470,0,1995,0,98077,47.7311,-122.036,3800,35181
11341,20141021T000000,680000,4,2.75,3310,50951,2,0,0,3,9,3310,0,1998,0,98077,47.7249,-122.027,3230,39340
11342,20150320T000000,650000,3,2.5,2180,37042,2,0,0,3,9,2180,0,1998,0,98077,47.722,-122.026,2880,32688
11343,20140701T000000,695000,3,2.5,2620,51354,2,0,0,3,9,2620,0,1998,0,98077,47.7211,-122.028,2620,37042
11344,20150502T000000,1.45E+06,3,4.5,3970,24920,2,0,2,3,10,3260,710,1977,1999,98034,47.7183,-122.258,2610,13838
11345,20140814T000000,760000,4,3,2840,13554,1,0,2,4,9,1990,850,1974,0,98034,47.7153,-122.257,2840,16940
11346,20140714T000000,497000,3,1.5,2240,28750,1,0,0,3,8,1620,620,1956,0,98034,47.7137,-122.254,3200,23873
11347,20141009T000000,1.42E+06,4,3.25,3600,38016,2,0,2,3,11,3310,290,1991,0,98034,47.7124,-122.253,2440,22693
11348,20141114T000000,523000,4,2.5,3180,20870,2,0,0,3,8,2120,1060,1967,0,98034,47.7176,-122.241,2700,14190
