Year,Month,Quarter,Airline,Type,PassengerToIndia,PassengerFromIndia,FreightToIndia,FreightFromIndia
2016,NOV,Q4,UZBEKISTAN AIRWAYS,FOREIGN,4814,4273,266.7,500.6
2016,NOV,Q4,VIRGIN ATLANTIC AIRLINES,FOREIGN,,6696,203.7,409.8
2016,NOV,Q4,YEMENIA AIRWAYS,FOREIGN,299,310,0,0.7
2016,DEC,Q4,AIR INDIA,DOMESTIC,282508,232529,4184,5464.7
2016,DEC,Q4,AIR INDIA EXPRESS,DOMESTIC,164032,150575,81.6,705
2016,DEC,Q4,INDIGO,DOMESTIC,97759,89596,111,950
2016,DEC,Q4,JET AIRWAYS,DOMESTIC,402497,364712,5843.9,7614.2
2016,DEC,Q4,SPICEJET,DOMESTIC,77355,74065,88.5,493.3
2016,DEC,Q4,AEROFLOT,FOREIGN,14338,9380,16.6,278.7
2016,DEC,Q4,AEROLOGIC,FOREIGN,0,0,3.5,3.6
2016,DEC,Q4,AIR ARABIA,FOREIGN,78641,74638,104.3,985.2
2016,DEC,Q4,AIR ASIA X,FOREIGN,5109,5534,185,238.1
2016,DEC,Q4,AIR ASIA BERHAD,FOREIGN,32383,33971,68.9,350.3
2016,DEC,Q4,AIR ASTANA,FOREIGN,3479,2277,1.7,54.7
2016,DEC,Q4,AIR AUSTRAL,FOREIGN,932,540,0.1,14.7
2016,DEC,Q4,AIR CANADA,FOREIGN,8696,7930,77.8,182.3
2016,DEC,Q4,AIR CHINA,FOREIGN,4941,4710,159.4,136.9
2016,DEC,Q4,AIR FRANCE,FOREIGN,24383,24629,981.3,1468.3
2016,DEC,Q4,AIR MANAS,FOREIGN,1139,928,0.7,10.7
2016,DEC,Q4,AIR MAURITIUS,FOREIGN,10258,10040,36,239.1
2016,DEC,Q4,AIR SEYCHELLES,FOREIGN,111,7502,0,0
2016,DEC,Q4,ALL NIPPON AIRWAYS,FOREIGN,9095,8840,459.3,275.9
2016,DEC,Q4,ARIANA AFGHAN,FOREIGN,2020,1364,56.9,84.2
2016,DEC,Q4,ASIANA AIRLINES,FOREIGN,6101,5906,86.9,60.9
2016,DEC,Q4,AUSTRIAN AIRLINES,FOREIGN,0,0,0,0
2016,DEC,Q4,BANGKOK AIRWAYS,FOREIGN,4091,4482,0,42.2
2016,DEC,Q4,BHUTAN AIRLINES,FOREIGN,1144,1125,0,0
2016,DEC,Q4,BIMAN BANGLADESH,FOREIGN,4076,4002,0.2,0
2016,DEC,Q4,BRITISH AIRWAYS,FOREIGN,46917,38994,160.1,285.5
2016,DEC,Q4,BUDDHA AIR,FOREIGN,0,0,0,0
2016,DEC,Q4,CARGOLUX AIRLINES INTERNATIONAL S.A.,FOREIGN,0,0,24.3,201.3
2016,DEC,Q4,CATHAY PACIFIC,FOREIGN,36959,31228,6114.4,3166.6
2016,DEC,Q4,CHINA AIRLINES LTD,FOREIGN,2860,3557,205.9,182.9
2016,DEC,Q4,CHINA EASTERN AIRLINES,FOREIGN,10854,10166,254.2,227.7
2016,DEC,Q4,CHINA SOUTHERN ,FOREIGN,11845,13185,360.8,55.2
2016,DEC,Q4,DRAGON AIR,FOREIGN,12171,10471,2.8,23.6
2016,DEC,Q4,DRUK AIR,FOREIGN,3363,3835,0.2,9.4
2016,DEC,Q4,EGYPT AIR,FOREIGN,2005,1576,3.5,40.1
2016,DEC,Q4,EL-AL-ISRAEL,FOREIGN,3398,2708,37.1,75.3
2016,DEC,Q4,EMIRATES AIRLINE,FOREIGN,263566,241276,5881.5,12806.2
2016,DEC,Q4,ETHIOPIAN AIRLINES,FOREIGN,5600,4439,4.8,20
2016,DEC,Q4,ETIHAD AIRLINES,FOREIGN,128356,110282,1477.6,3007.4
2016,DEC,Q4,EVA AIRWAYS,FOREIGN,0,0,0,0
2016,DEC,Q4,FEDERAL EXPRESS,FOREIGN,0,0,1451.7,2281.1
2016,DEC,Q4,FINN AIR,FOREIGN,5736,3754,115.1,163.1
2016,DEC,Q4,FLY DUBAI,FOREIGN,22090,20957,31.4,178.2
2016,DEC,Q4,GULF AIR,FOREIGN,40217,30818,70.3,687.7
2016,DEC,Q4,IRAN AIR,FOREIGN,1517,1190,0.2,16.5
2016,DEC,Q4,IRAQI AIRWAYS,FOREIGN,0,124,0,0
2016,DEC,Q4,ISLAND AVIATION SERVICES,FOREIGN,5360,6583,0.4,42.9
2016,DEC,Q4,JAPAN AIRLINES,FOREIGN,3658,4385,424.7,100.5
2016,DEC,Q4,KALITTA AIR,FOREIGN,0,0,1262,1069.4
2016,DEC,Q4,KAM AIR,FOREIGN,4305,3318,0,214.8
2016,DEC,Q4,KENYA AIRWAYS,FOREIGN,7515,6505,6.1,12.1
2016,DEC,Q4,KLM AIRLINES,FOREIGN,10258,10063,223.6,379.1
2016,DEC,Q4,KOREAN AIR,FOREIGN,5933,5304,218,228.9
2016,DEC,Q4,KUWAIT AIRWAYS,FOREIGN,35722,32132,391.7,1656.9
2016,DEC,Q4,LUFTHANSA,FOREIGN,46216,39191,3154.7,2787
2016,DEC,Q4,MAHAN AIR,FOREIGN,2120,2708,10,129.7
2016,DEC,Q4,MALAYSIA AIRLINES,FOREIGN,38831,35937,1325.7,1133.6
2016,DEC,Q4,MALINDO AIRWAYS,FOREIGN,30499,31535,27.7,8.6
2016,DEC,Q4,MEGA MALDIVES AIRLINES,FOREIGN,521,748,0,0
2016,DEC,Q4,MIHIN LANKA,FOREIGN,0,0,0,0
2016,DEC,Q4,MYANMAR AIRLINES,FOREIGN,2539,3095,0,0
2016,DEC,Q4,NEPAL AIRLINES CORPORATION,FOREIGN,7080,6637,0,12.4
2016,DEC,Q4,NOVO AIR,FOREIGN,1478,1141,0,0
2016,DEC,Q4,OMAN AIR,FOREIGN,75685,68783,125.7,958.8
2016,DEC,Q4,PAK INTERNATIONAL,FOREIGN,544,542,1.2,14.1
2016,DEC,Q4,QATAR AIRWAYS,FOREIGN,99976,82055,5140.1,7828.9
2016,DEC,Q4,REGENT AIRWAYS,FOREIGN,7644,7287,0,0.4
2016,DEC,Q4,ROSSIYA AIRLINES,FOREIGN,9433,9307,0,0.1
2016,DEC,Q4,SAFI AIRWAYS,FOREIGN,2619,2225,31.9,108.9
2016,DEC,Q4,SAUDIA,FOREIGN,74718,60304,219.4,2283.3
2016,DEC,Q4,SCAT AIRLINES,FOREIGN,1153,833,0,0
2016,DEC,Q4,SCOOT PTE LTD.,FOREIGN,14694,12294,219.4,375
2016,DEC,Q4,SHANDONG AIRLINES,FOREIGN,1525,1752,0,0
2016,DEC,Q4,SILK AIR,FOREIGN,30699,24935,105.8,219.2
2016,DEC,Q4,SINGAPORE AIRLINES,FOREIGN,45063,37517,3088.4,3328.2
2016,DEC,Q4,SRILNKAN AIRWAYS,FOREIGN,70507,71440,766.6,1630.2
2016,DEC,Q4,SWISS AIR,FOREIGN,13571,12861,878.8,866.4
2016,DEC,Q4,TAJIK AIR,FOREIGN,373,336,0,20.5
2016,DEC,Q4,THAI AIR ASIA,FOREIGN,13011,13360,71.3,67.4
2016,DEC,Q4,THAI AIRWAYS,FOREIGN,59379,65506,2559.7,1854.9
2016,DEC,Q4,THAI SMILE AIRWAYS,FOREIGN,5346,7378,0,0
2016,DEC,Q4,THOMAS COOK AIRLINES U.K.,FOREIGN,0,0,0,0
2016,DEC,Q4,TIGER AIRWAYS,FOREIGN,23827,21735,82.2,262
2016,DEC,Q4,TRANSAERO AIRLINES,FOREIGN,0,0,0,0
2016,DEC,Q4,TURKISH AIRLINES,FOREIGN,23420,18492,999.9,1188.8
2016,DEC,Q4,TURKMENISTAN AIRLINES,FOREIGN,3925,3287,0,23.2
2016,DEC,Q4,UNITED AIRLINES,FOREIGN,14512,14517,215.3,272.9
2016,DEC,Q4,UNITED AIRLINES BANGLADESH LTD.,FOREIGN,0,0,0,0
2016,DEC,Q4,UNITED PARCEL SERVICES,FOREIGN,0,0,393.7,362.6
2016,DEC,Q4,UZBEKISTAN AIRWAYS,FOREIGN,4472,3434,227.3,438.7
2016,DEC,Q4,VIRGIN ATLANTIC AIRLINES,FOREIGN,7164,5832,207.5,394.1
2016,DEC,Q4,YEMENIA AIRWAYS,FOREIGN,367,443,0,1.1
2017,JAN,Q1,AIR INDIA,DOMESTIC,265923,273628,3708.8,5343.3
2017,JAN,Q1,AIR INDIA EXPRESS,DOMESTIC,146797,168101,147.2,778.4
2017,JAN,Q1,INDIGO,DOMESTIC,94494,98127,132,1004
2017,JAN,Q1,JET AIRWAYS,DOMESTIC,378633,400155,5387.9,7617.7
2017,JAN,Q1,SPICEJET,DOMESTIC,75312,77755,116.3,403.8
2017,JAN,Q1,AEROFLOT,FOREIGN,10137,13506,7.4,211.6
2017,JAN,Q1,AEROLOGIC,FOREIGN,0,0,3.3,3.8
2017,JAN,Q1,AIR ARABIA,FOREIGN,73448,78737,137,983.4
2017,JAN,Q1,AIR ASIA X,FOREIGN,5452,5362,199.8,179.8
2017,JAN,Q1,AIR ASIA BERHAD,FOREIGN,35155,34051,112.3,372.2
2017,JAN,Q1,AIR ASTANA,FOREIGN,3821,3808,2.9,47.9
2017,JAN,Q1,AIR AUSTRAL,FOREIGN,749,1059,0,5.6
2017,JAN,Q1,AIR CANADA,FOREIGN,8857,8680,60.6,188.7
2017,JAN,Q1,AIR CHINA,FOREIGN,5592,4796,153.6,101.1
2017,JAN,Q1,AIR FRANCE,FOREIGN,26282,27114,1017.8,1229.1
2017,JAN,Q1,AIR MANAS,FOREIGN,1271,1131,0,12.6
2017,JAN,Q1,AIR MAURITIUS,FOREIGN,8262,9066,35.5,188.2
2017,JAN,Q1,AIR SEYCHELLES,FOREIGN,2579,2699,0.7,6
2017,JAN,Q1,ALL NIPPON AIRWAYS,FOREIGN,6918,8594,457.4,348.7
2017,JAN,Q1,ARIANA AFGHAN,FOREIGN,2585,2054,45.8,71.5
2017,JAN,Q1,ASIANA AIRLINES,FOREIGN,6039,5769,110.9,78.8
2017,JAN,Q1,AUSTRIAN AIRLINES,FOREIGN,0,0,0,0
2017,JAN,Q1,BANGKOK AIRWAYS,FOREIGN,4037,4172,0.2,33.4
2017,JAN,Q1,BHUTAN AIRLINES,FOREIGN,718,520,0,0
2017,JAN,Q1,BIMAN BANGLADESH,FOREIGN,4019,4727,0.1,2.8
2017,JAN,Q1,BRITISH AIRWAYS,FOREIGN,44941,48363,1504.1,3013.4
2017,JAN,Q1,BRUSSELS AIRLINES,FOREIGN,0,0,0,0
2017,JAN,Q1,BUDDHA AIR,FOREIGN,92,65,0,0
2017,JAN,Q1,CARGOLUX AIRLINES INTERNATIONAL S.A.,FOREIGN,0,0,54.1,337.3
2017,JAN,Q1,CATHAY PACIFIC,FOREIGN,31330,32246,6466,3407.8
2017,JAN,Q1,CHINA AIRLINES LTD,FOREIGN,3141,2842,209.8,192.1
2017,JAN,Q1,CHINA EASTERN AIRLINES,FOREIGN,10754,8497,30.8,182.1
2017,JAN,Q1,CHINA SOUTHERN ,FOREIGN,11347,8583,295.9,41.6
2017,JAN,Q1,DRAGON AIR,FOREIGN,2655,2948,2.3,8
2017,JAN,Q1,DRUK AIR,FOREIGN,3347,2965,1.2,4.3
2017,JAN,Q1,EGYPT AIR,FOREIGN,1891,1848,3.8,27
2017,JAN,Q1,EL-AL-ISRAEL,FOREIGN,1489,1598,27.8,76.6
2017,JAN,Q1,EMIRATES AIRLINE,FOREIGN,244945,259685,4909.8,12225.8
2017,JAN,Q1,ETHIOPIAN AIRLINES,FOREIGN,3448,5220,19.7,17.5
2017,JAN,Q1,ETIHAD AIRLINES,FOREIGN,114043,125858,1213,2302.1
2017,JAN,Q1,EVA AIRWAYS,FOREIGN,0,0,0,0
2017,JAN,Q1,FEDERAL EXPRESS,FOREIGN,0,0,1092.7,2062.8
2017,JAN,Q1,FINN AIR,FOREIGN,5215,5895,110.6,252.7
2017,JAN,Q1,FLY DUBAI,FOREIGN,20227,21350,17,228.4
2017,JAN,Q1,GARUDA INDONESIA,FOREIGN,1531,1680,1.6,20.7
2017,JAN,Q1,GULF AIR,FOREIGN,35907,39231,65.7,641.2
2017,JAN,Q1,IRAN AIR,FOREIGN,1225,1180,1.4,4.2
2017,JAN,Q1,IRAQI AIRWAYS,FOREIGN,0,30,0,0
2017,JAN,Q1,ISLAND AVIATION SERVICES,FOREIGN,4014,5772,5.1,58.2
2017,JAN,Q1,JAPAN AIRLINES,FOREIGN,4096,4365,397.6,173.7
2017,JAN,Q1,KALITTA AIR,FOREIGN,0,0,1326.2,1135.5
2017,JAN,Q1,KAM AIR,FOREIGN,5810,4682,0,208.5
2017,JAN,Q1,KENYA AIRWAYS,FOREIGN,7006,8397,14.6,4.8
2017,JAN,Q1,KLM AIRLINES,FOREIGN,12010,12019,176,328.8
2017,JAN,Q1,KOREAN AIR,FOREIGN,5773,5806,243.3,133.3
2017,JAN,Q1,KUWAIT AIRWAYS,FOREIGN,27796,30203,310,1091.7
2017,JAN,Q1,LUFTHANSA,FOREIGN,49947,54389,3009,2795.6
2017,JAN,Q1,MAHAN AIR,FOREIGN,2036,2238,5.4,52.6
2017,JAN,Q1,MALAYSIA AIRLINES,FOREIGN,37099,38439,1272.5,950.2
2017,JAN,Q1,MALINDO AIRWAYS,FOREIGN,31346,30572,22.8,159.1
2017,JAN,Q1,MEGA MALDIVES AIRLINES,FOREIGN,1005,991,0,0
2017,JAN,Q1,MIHIN LANKA,FOREIGN,0,0,0,0
2017,JAN,Q1,MYANMAR AIRLINES,FOREIGN,1882,1854,0,0
2017,JAN,Q1,NEPAL AIRLINES CORPORATION,FOREIGN,6070,5768,0,4.8
2017,JAN,Q1,NOVO AIR,FOREIGN,1727,1905,0,0
2017,JAN,Q1,OMAN AIR,FOREIGN,76179,79613,75.5,937.8
2017,JAN,Q1,PAK INTERNATIONAL,FOREIGN,827,977,1,18.6
2017,JAN,Q1,QATAR AIRWAYS,FOREIGN,94947,98443,5147.7,8072.2
2017,JAN,Q1,REGENT AIRWAYS,FOREIGN,9230,9045,0,6
2017,JAN,Q1,ROSSIYA AIRLINES,FOREIGN,9882,9071,0,0
2017,JAN,Q1,SAFI AIRWAYS,FOREIGN,3497,3087,51.7,96
2017,JAN,Q1,SAUDIA,FOREIGN,72390,68452,187.7,2237.5
2017,JAN,Q1,SCAT AIRLINES,FOREIGN,1094,1083,0,0
2017,JAN,Q1,SCOOT PTE LTD.,FOREIGN,14332,11611,225.7,363.4
2017,JAN,Q1,SHANDONG AIRLINES,FOREIGN,1984,1343,0,0
2017,JAN,Q1,SILK AIR,FOREIGN,20680,30583,117.6,242.5
2017,JAN,Q1,SINGAPORE AIRLINES,FOREIGN,51700,57055,2928.8,3057.7
2017,JAN,Q1,SRILNKAN AIRWAYS,FOREIGN,57623,56226,702.8,1280.7
2017,JAN,Q1,SWISS AIR,FOREIGN,12151,13824,737.7,919.7
2017,JAN,Q1,TAJIK AIR,FOREIGN,373,423,0,14.5
2017,JAN,Q1,THAI AIR ASIA,FOREIGN,11450,11836,91.7,60.6
2017,JAN,Q1,THAI AIRWAYS,FOREIGN,62725,60665,2511.8,1807.9
2017,JAN,Q1,THAI SMILE AIRWAYS,FOREIGN,7198,4761,0,0
2017,JAN,Q1,THOMAS COOK AIRLINES U.K.,FOREIGN,0,0,0,0
2017,JAN,Q1,TIGER AIRWAYS,FOREIGN,22345,21728,84.7,237.8
2017,JAN,Q1,TRANSAERO AIRLINES,FOREIGN,0,0,0,0
2017,JAN,Q1,TURKISH AIRLINES,FOREIGN,19386,21146,761.4,934.8
2017,JAN,Q1,TURKMENISTAN AIRLINES,FOREIGN,2754,3565,0,23.8
2017,JAN,Q1,UNITED AIRLINES,FOREIGN,14034,15425,195.9,262.8
2017,JAN,Q1,UNITED AIRLINES BANGLADESH LTD.,FOREIGN,0,0,0,0
2017,JAN,Q1,UNITED PARCEL SERVICES,FOREIGN,0,0,289.4,358.9
2017,JAN,Q1,US BANGLA AIRLINES,FOREIGN,0,0,0,0
2017,JAN,Q1,UZBEKISTAN AIRWAYS,FOREIGN,4112,4505,282.3,419.6
2017,JAN,Q1,VIRGIN ATLANTIC AIRLINES,FOREIGN,5512,6761,168.1,406.6
2017,JAN,Q1,YEMENIA AIRWAYS,FOREIGN,499,492,0,3.9
2017,FEB,Q1,AIR INDIA,DOMESTIC,222515,245041,4243.6,6088.8
2017,FEB,Q1,AIR INDIA EXPRESS,DOMESTIC,116257,147277,70.4,807.4
2017,FEB,Q1,INDIGO,DOMESTIC,80821,87205,108,1037
2017,FEB,Q1,JET AIRWAYS,DOMESTIC,292442,334102,5081.7,7699
2017,FEB,Q1,SPICEJET,DOMESTIC,64632,69394,95.8,411.2
2017,FEB,Q1,AEROFLOT,FOREIGN,11531,11497,10.2,388.1
2017,FEB,Q1,AEROLOGIC,FOREIGN,0,0,3.2,4.1
2017,FEB,Q1,AIR ARABIA,FOREIGN,62153,69662,100.1,1033.3
2017,FEB,Q1,AIR ASIA X,FOREIGN,4852,5220,156,190.3
2017,FEB,Q1,AIR ASIA BERHAD,FOREIGN,27592,30594,61.3,301.6
2017,FEB,Q1,AIR ASTANA,FOREIGN,3308,3830,0.8,64.4
2017,FEB,Q1,AIR AUSTRAL,FOREIGN,352,424,0,5.6
2017,FEB,Q1,AIR CANADA,FOREIGN,8119,7962,82.5,191.1
2017,FEB,Q1,AIR CHINA,FOREIGN,4767,4994,72.1,151
2017,FEB,Q1,AIR FRANCE,FOREIGN,22193,23132,1254.2,825.3
2017,FEB,Q1,AIR MANAS,FOREIGN,985,1326,0,27.7
2017,FEB,Q1,AIR MAURITIUS,FOREIGN,7495,8052,16.7,211.1
2017,FEB,Q1,AIR SEYCHELLES,FOREIGN,2440,2547,0.3,5.7
2017,FEB,Q1,ALL NIPPON AIRWAYS,FOREIGN,6990,7345,393.4,460.9
2017,FEB,Q1,ARIANA AFGHAN,FOREIGN,2378,2196,21.6,66.4
2017,FEB,Q1,ASIANA AIRLINES,FOREIGN,6368,6353,84.2,54.2
2017,FEB,Q1,AUSTRIAN AIRLINES,FOREIGN,0,0,0,0
2017,FEB,Q1,BANGKOK AIRWAYS,FOREIGN,3791,3674,37.2,0.2
2017,FEB,Q1,BHUTAN AIRLINES,FOREIGN,876,817,0,0
2017,FEB,Q1,BIMAN BANGLADESH,FOREIGN,3755,4530,0,0
2017,FEB,Q1,BRITISH AIRWAYS,FOREIGN,39494,42938,1504.5,2714.9
2017,FEB,Q1,BRUSSELS AIRLINES,FOREIGN,0,0,0,0
2017,FEB,Q1,BUDDHA AIR,FOREIGN,78,75,0,0
2017,FEB,Q1,CARGOLUX AIRLINES INTERNATIONAL S.A.,FOREIGN,0,0,371.9,1006.4
2017,FEB,Q1,CATHAY PACIFIC,FOREIGN,23265,31195,4346.6,3750.5
2017,FEB,Q1,CHINA AIRLINES LTD,FOREIGN,2742,3183,177.4,234.8
2017,FEB,Q1,CHINA EASTERN AIRLINES,FOREIGN,7460,9686,158.6,168.7
2017,FEB,Q1,CHINA SOUTHERN ,FOREIGN,8269,10180,203.8,32.6
2017,FEB,Q1,DRAGON AIR,FOREIGN,6437,8829,2.4,8.3
2017,FEB,Q1,DRUK AIR,FOREIGN,2841,2739,0.1,6
2017,FEB,Q1,EGYPT AIR,FOREIGN,1233,1399,3.3,21.2
2017,FEB,Q1,EL-AL-ISRAEL,FOREIGN,0,0,0,0
2017,FEB,Q1,EMIRATES AIRLINE,FOREIGN,195490,226452,4480.5,12180.6
2017,FEB,Q1,ETHIOPIAN AIRLINES,FOREIGN,3010,3538,18.3,17.2
2017,FEB,Q1,ETIHAD AIRLINES,FOREIGN,101976,121377,1149.2,2404.2
2017,FEB,Q1,EVA AIRWAYS,FOREIGN,0,0,0,0
2017,FEB,Q1,FEDERAL EXPRESS,FOREIGN,0,0,910.9,1977
2017,FEB,Q1,FINN AIR,FOREIGN,4960,4923,185.9,249.4
2017,FEB,Q1,FLY DUBAI,FOREIGN,18177,19826,7.3,221.5
2017,FEB,Q1,GARUDA INDONESIA,FOREIGN,1294,1445,1.4,17.6
2017,FEB,Q1,GULF AIR,FOREIGN,30999,34253,60.5,600.3
2017,FEB,Q1,IRAN AIR,FOREIGN,843,842,0.6,1
2017,FEB,Q1,IRAQI AIRWAYS,FOREIGN,0,37,0,0
2017,FEB,Q1,ISLAND AVIATION SERVICES,FOREIGN,4436,4634,4,58.5
2017,FEB,Q1,JAPAN AIRLINES,FOREIGN,4302,4329,376,232.9
2017,FEB,Q1,KALITTA AIR,FOREIGN,0,0,1214.6,1294.7
2017,FEB,Q1,KAM AIR,FOREIGN,56,78,0,229.5
2017,FEB,Q1,KENYA AIRWAYS,FOREIGN,6306,7553,8.4,3.6
2017,FEB,Q1,KLM AIRLINES,FOREIGN,10231,10711,188.2,297.2
2017,FEB,Q1,KOREAN AIR,FOREIGN,5217,5799,178.1,154.6
2017,FEB,Q1,KUWAIT AIRWAYS,FOREIGN,23266,26579,334.5,1181.1
2017,FEB,Q1,LUFTHANSA,FOREIGN,47658,50005,3228.4,2945
2017,FEB,Q1,MAHAN AIR,FOREIGN,2448,1800,10.4,81.5
2017,FEB,Q1,MALAYSIA AIRLINES,FOREIGN,30724,35540,744.1,946.8
2017,FEB,Q1,MALINDO AIRWAYS,FOREIGN,27440,29925,21,163.7
2017,FEB,Q1,MEGA MALDIVES AIRLINES,FOREIGN,1527,1631,0,2.8
2017,FEB,Q1,MIHIN LANKA,FOREIGN,0,0,0,0
2017,FEB,Q1,MYANMAR AIRLINES,FOREIGN,3303,2663,0,0
2017,FEB,Q1,NEPAL AIRLINES CORPORATION,FOREIGN,7354,7161,0,2.3
2017,FEB,Q1,NOVO AIR,FOREIGN,1612,1585,0,0
2017,FEB,Q1,OMAN AIR,FOREIGN,64996,75171,126,1414
2017,FEB,Q1,PAK INTERNATIONAL,FOREIGN,543,770,1,17
2017,FEB,Q1,QATAR AIRWAYS,FOREIGN,80017,85497,5023.9,8361.5
2017,FEB,Q1,REGENT AIRWAYS,FOREIGN,8914,8608,0,1.9
2017,FEB,Q1,ROSSIYA AIRLINES,FOREIGN,8229,8232,0,0
2017,FEB,Q1,SAFI AIRWAYS,FOREIGN,3241,2938,87.2,118.7
2017,FEB,Q1,SAUDIA,FOREIGN,52801,58217,213.5,2420
2017,FEB,Q1,SCAT AIRLINES,FOREIGN,1045,1070,0,0
2017,FEB,Q1,SCOOT PTE LTD.,FOREIGN,10056,11046,229.7,394
2017,FEB,Q1,SHANDONG AIRLINES,FOREIGN,1677,2176,0,0
2017,FEB,Q1,SILK AIR,FOREIGN,14691,22349,59.8,196.3
2017,FEB,Q1,SINGAPORE AIRLINES,FOREIGN,39725,47778,2209.3,2778.3
2017,FEB,Q1,SRILNKAN AIRWAYS,FOREIGN,47434,47993,632.8,1395.3
2017,FEB,Q1,SWISS AIR,FOREIGN,10292,11894,720,802.7
2017,FEB,Q1,TAJIK AIR,FOREIGN,446,402,2.4,14.8
2017,FEB,Q1,THAI AIR ASIA,FOREIGN,14044,14177,44.2,92.6
2017,FEB,Q1,THAI AIRWAYS,FOREIGN,50834,58271,2012.7,1892.8
2017,FEB,Q1,THAI SMILE AIRWAYS,FOREIGN,5593,5470,0,0
2017,FEB,Q1,THOMAS COOK AIRLINES U.K.,FOREIGN,0,0,0,0
2017,FEB,Q1,TIGER AIRWAYS,FOREIGN,18362,18933,50.6,192.9
2017,FEB,Q1,TRANSAERO AIRLINES,FOREIGN,0,0,0,0
2017,FEB,Q1,TURKISH AIRLINES,FOREIGN,19552,20798,936.8,1173.9
2017,FEB,Q1,TURKMENISTAN AIRLINES,FOREIGN,4299,2915,0,12.5
2017,FEB,Q1,UNITED AIRLINES,FOREIGN,12143,12970,196.6,356.7
2017,FEB,Q1,UNITED AIRLINES BANGLADESH LTD.,FOREIGN,0,0,0,0
2017,FEB,Q1,UNITED PARCEL SERVICES,FOREIGN,0,0,252.6,380.9
2017,FEB,Q1,US BANGLA AIRLINES,FOREIGN,4285,4213,0,0
2017,FEB,Q1,UZBEKISTAN AIRWAYS,FOREIGN,4162,4605,281.1,445.9
2017,FEB,Q1,VIRGIN ATLANTIC AIRLINES,FOREIGN,6491,5920,195.1,446.4
2017,FEB,Q1,YEMENIA AIRWAYS,FOREIGN,555,336,0,4.2
2017,MAR,Q1,AIR INDIA,DOMESTIC,243751,271652,5096.1,7348.8
2017,MAR,Q1,AIR INDIA EXPRESS,DOMESTIC,142077,162078,70.4,807.4
2017,MAR,Q1,INDIGO,DOMESTIC,99089,102164,138,1244
2017,MAR,Q1,JET AIRWAYS,DOMESTIC,315064,344315,6657.1,9343.5
2017,MAR,Q1,SPICEJET,DOMESTIC,72940,76388,99.3,503.4
2017,MAR,Q1,AEROFLOT,FOREIGN,10536,14607,19.6,498.5
2017,MAR,Q1,AEROLOGIC,FOREIGN,0,0,3.7,3.9
2017,MAR,Q1,AIR ARABIA,FOREIGN,70796,75260,165.1,1190.3
2017,MAR,Q1,AIR ASIA X,FOREIGN,5637,5925,181.2,260
2017,MAR,Q1,AIR ASIA BERHAD,FOREIGN,30714,30601,87,322.3
2017,MAR,Q1,AIR ASTANA,FOREIGN,3036,4266,1.7,64.6
2017,MAR,Q1,AIR AUSTRAL,FOREIGN,594,621,0.5,6.9
2017,MAR,Q1,AIR CANADA,FOREIGN,11323,12816,121.9,257.7
2017,MAR,Q1,AIR CHINA,FOREIGN,4757,5542,155.9,129.4
2017,MAR,Q1,AIR FRANCE,FOREIGN,19022,23096,1256.3,1324.6
2017,MAR,Q1,AIR MANAS,FOREIGN,950,1443,3.2,15.9
2017,MAR,Q1,AIR MAURITIUS,FOREIGN,8171,7746,19.9,255.1
2017,MAR,Q1,AIR SEYCHELLES,FOREIGN,2721,2596,0.4,6.9
2017,MAR,Q1,ALL NIPPON AIRWAYS,FOREIGN,7037,9685,570.7,454.3
2017,MAR,Q1,ARIANA AFGHAN,FOREIGN,2347,2515,57.5,77.6
2017,MAR,Q1,ASIANA AIRLINES,FOREIGN,5197,7038,128.4,56.7
2017,MAR,Q1,AUSTRIAN AIRLINES,FOREIGN,0,0,0,0
2017,MAR,Q1,BANGKOK AIRWAYS,FOREIGN,3411,3605,45,0.1
2017,MAR,Q1,BHUTAN AIRLINES,FOREIGN,1546,1571,0,0
2017,MAR,Q1,BIMAN BANGLADESH,FOREIGN,3593,4029,0.1,0
2017,MAR,Q1,BRITISH AIRWAYS,FOREIGN,35972,46690,1838.9,3171.5
2017,MAR,Q1,BRUSSELS AIRLINES,FOREIGN,465,237,8.8,2.2
2017,MAR,Q1,BUDDHA AIR,FOREIGN,70,72,0,0
2017,MAR,Q1,CARGOLUX AIRLINES INTERNATIONAL S.A.,FOREIGN,0,0,280.9,0
2017,MAR,Q1,CATHAY PACIFIC,FOREIGN,27854,33477,7562.4,4584
2017,MAR,Q1,CHINA AIRLINES LTD,FOREIGN,2547,3317,198.7,238.2
2017,MAR,Q1,CHINA EASTERN AIRLINES,FOREIGN,8880,11363,334.7,225.7
2017,MAR,Q1,CHINA SOUTHERN ,FOREIGN,10389,12998,429.2,55.9
2017,MAR,Q1,DRAGON AIR,FOREIGN,7628,8949,5,11.9
2017,MAR,Q1,DRUK AIR,FOREIGN,3907,3638,0.1,6.6
2017,MAR,Q1,EGYPT AIR,FOREIGN,1396,1719,1.5,45.1
2017,MAR,Q1,EL-AL-ISRAEL,FOREIGN,2164,2793,81.2,167.8
2017,MAR,Q1,EMIRATES AIRLINE,FOREIGN,193750,233629,5814.7,14194.7
2017,MAR,Q1,ETHIOPIAN AIRLINES,FOREIGN,3398,4032,7.9,31.5
2017,MAR,Q1,ETIHAD AIRLINES,FOREIGN,107393,122014,1627.1,2563.3
2017,MAR,Q1,EVA AIRWAYS,FOREIGN,0,0,0,0
